row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l1_d07_t02	1	대화07	B	2	Lima puluh ribu.	5만 루피아.	리마 뿔루 리부.	ribu = 천, 5만 = lima puluh ribu	Tiga puluh ringgit.	30링깃.	띠가 뿔루 링깃.	ringgit = 말레이 통화 (RM)
l1_d07_t03	1	대화07	A	3	Mahal sekali.	너무 비싸.	마할 스깔리.	mahal = 비싸다	Mahal sangat.	너무 비싸.	마할 상앗.	sangat = 매우 (말레이, sekali는 인니)
l1_d07_t04	1	대화07	A	4	Bisa kurang dikit?	조금 깎아줘?	비사 꾸랑 디낏?	kurang = 줄이다, dikit = 조금	Boleh kurang sikit?	조금 깎아줘?	볼레 꾸랑 시낏?	sikit = 조금 (말레이, dikit/sedikit)
l1_d07_t05	1	대화07	A	5	Tiga puluh lima ribu, deal?	3만 5천에 딜?	띠가 뿔루 리마 리부, 딜?	deal = 영어 차용	Dua puluh ringgit, deal?	20링깃에 딜?	두아 뿔루 링깃, 딜?	deal = 영어 차용
l1_d07_t06	1	대화07	B	6	Oke, kasih.	오케이, 줘.	오께, 까시.	kasih = 주다 (구어, beri)	Okay, ambil.	오케, 가져가.	오케이, 암빌.	
l1_d08_t01	1	대화08	A	1	Saya pesan nasi goreng.	나시고렝 주문할게요.	사야 쁘산 나시 고렝.	pesan = 주문, nasi goreng = 볶음밥	Saya nak nasi goreng.	나시고렝 주세요.	사야 낙 나시 고렝.	nak = 원하다 (말레이 구어), nasi goreng = 볶음밥
l1_d08_t02	1	대화08	B	2	Pedas atau tidak?	매워? 안 매워?	쁘다스 아따우 띠닥?	pedas = 맵다, atau = 또는	Pedas atau tak?	매워? 안 매워?	쁘다스 아따우 딱?	pedas = 맵다, atau = 또는
l1_d08_t03	1	대화08	A	3	Pedas sedikit saja.	조금만 매워.	쁘다스 스디낏 사자.	sedikit = 조금, saja = 만	Pedas sikit je.	조금만 매워.	쁘다스 시낏 즈.	sikit = 조금, je = 만 (말레이 구어, saja)
l1_d08_t04	1	대화08	B	4	Minum apa?	음료는?	미눔 아빠?	minum = 마시다	Minum apa?	음료는?	미눔 아빠?	minum = 마시다
l1_d08_t05	1	대화08	A	5	Es teh manis, ya.	에스 티 마니스로요.	에스 떼 마니스, 야.	es teh manis = 인니 단 차 (대표 음료)	Teh ais manis ya.	아이스티 단 거로.	떼 아이스 마니스 야.	teh ais = 아이스티 (말레이 어순), manis = 달다
l1_d08_t06	1	대화08	B	6	Tunggu sebentar.	잠깐만요.	뚱구 스븐따르.	tunggu = 기다리다	Tunggu sekejap.	잠깐만요.	뚱구 스끄잡.	sekejap = 잠깐 (말레이, sebentar는 인니/말레이)
l1_d09_t01	1	대화09	A	1	Tolong, bisa bantu?	도와줄래?	똘롱, 비사 반뚜?	tolong = 도와줘, bantu = 돕다	Tolong, boleh bantu?	도와줄래?	똘롱, 볼레 반뚜?	tolong = 도와줘, bantu = 돕다
l1_d09_t02	1	대화09	B	2	Tentu, ada apa?	당연, 무슨 일?	뜬뚜, 아다 아빠?	tentu = 당연, ada apa = 무슨 일	Boleh, ada apa?	괜찮아, 무슨 일?	볼레, 아다 아빠?	ada apa = 무슨 일
l1_d09_t03	1	대화09	A	3	Bisa fotokan kita?	사진 찍어줘?	비사 포또깐 끼따?	foto = 사진, fotokan = 찍어주다	Boleh ambilkan gambar kami?	사진 찍어줘?	볼레 암빌깐 감바르 까미?	ambil gambar = 찍다 (말레이 표준, foto는 양쪽)
l1_d09_t04	1	대화09	B	4	Boleh, gaya dong.	좋지, 포즈해.	볼레, 가야 동.	gaya = 포즈, dong = 어기조사 (구어)	Boleh, posing la.	좋지, 포즈해.	볼레, 포징 라.	posing = 포즈 (영어 차용), la = 어조사 (말레이)
l1_d09_t05	1	대화09	A	5	Satu, dua, tiga.	하나, 둘, 셋.	사뚜, 두아, 띠가.	숫자 1·2·3	Satu, dua, tiga.	하나, 둘, 셋.	사뚜, 두아, 띠가.	숫자 1·2·3
l1_d09_t06	1	대화09	B	6	Bagus banget!	잘 나왔어!	바구스 방엣!	bagus = 좋다, banget = 매우 (구어)	Cantik gila!	잘 나왔어!	짠띡 길라!	cantik = 예쁘다, gila = 매우 (말레이 구어 강조사)
l1_d10_t01	1	대화10	A	1	Saya harus pulang.	가봐야겠어.	사야 하루스 뿔랑.	harus = 해야 하다, pulang = 귀가	Saya kena balik.	가봐야겠어.	사야 끄나 발릭.	kena = 해야 한다 (말레이 구어), balik = 귀가
l1_d10_t02	1	대화10	B	2	Sudah segini?	벌써?	수다 스기니?	segini = 이만큼 (시간)	Dah segini?	벌써?	다 스기니?	segini = 이만큼 (시간)
l1_d10_t03	1	대화10	A	3	Iya, sudah malam.	응, 늦었어.	이야, 수다 말람.		Ya, dah malam.	응, 늦었어.	야, 다 말람.	
l1_d10_t04	1	대화10	B	4	Sampai jumpa lagi.	또 봐.	삼빠이 줌빠 라기.	sampai jumpa = 다음에 봐, lagi = 다시	Jumpa lagi.	또 봐.	줌빠 라기.	jumpa lagi = 다음에 봐 (말레이 표준)
l1_d10_t05	1	대화10	A	5	Hubungi lewat WhatsApp ya.	왓츠앱으로 연락해.	후붕이 레왓 와츠압 야.	hubungi = 연락, lewat = 통해	Hubungi melalui WhatsApp ya.	왓츠앱으로 연락해.	후붕이 믈랄루이 와츠압 야.	hubungi = 연락, melalui = 통해 (말레이, lewat은 인니)
l1_d10_t06	1	대화10	B	6	Pasti, hati-hati pulang.	꼭, 잘 가.	빠스띠, 하띠 하띠 뿔랑.	pasti = 분명	Mestilah, hati-hati balik.	꼭, 잘 가.	메스띨라, 하띠 하띠 발릭.	mestilah = 분명/당연 (말레이)
l1_d11_t01	1	대화11	A	1	Kamu suka kopi?	커피 좋아?	까무 수까 꼬삐?	suka = 좋아하다, kopi = 커피	Awak suka kopi?	커피 좋아?	아왁 수까 꼬삐?	suka = 좋아하다, kopi = 커피
l1_d11_t02	1	대화11	B	2	Suka banget. Kamu?	엄청 좋아. 너는?	수까 방엣. 까무?		Suka gila. Awak?	엄청 좋아. 너는?	수까 길라. 아왁?	gila = 매우 (말레이 강조)
l1_d11_t03	1	대화11	A	3	Saya lebih suka teh.	난 차가 더 좋아.	사야 르비 수까 떼.	lebih = 더	Saya lebih suka teh.	난 차가 더 좋아.	사야 르비 수까 떼.	lebih = 더
l1_d11_t04	1	대화11	B	4	Pedas suka tidak?	매운 거 좋아해?	쁘다스 수까 띠닥?		Pedas suka tak?	매운 거 좋아해?	쁘다스 수까 딱?	
l1_d11_t05	1	대화11	A	5	Tidak suka pedas.	안 좋아해.	띠닥 수까 쁘다스.	tidak = 아니다 (부정)	Tak suka pedas.	안 좋아해.	딱 수까 쁘다스.	tak = 부정 (말레이, tidak)
l1_d11_t06	1	대화11	B	6	Indonesia susah ya.	인도네시아 어렵겠다.	인도네시아 수사 야.	susah = 어렵다	Makanan Malaysia memang pedas.	말레이 음식 매워.	마까난 말레이시아 메망 쁘다스.	makanan = 음식, memang = 정말로
l1_d12_t01	1	대화12	A	1	Toko buka jam berapa?	가게 몇 시 열어?	또꼬 부까 잠 브라빠?	toko = 가게, buka = 열다	Kedai buka pukul berapa?	가게 몇 시 열어?	끄다이 부까 뿌꿀 브라빠?	kedai = 가게 (말레이, toko는 인니), buka = 열다
l1_d12_t02	1	대화12	B	2	Jam sembilan pagi.	오전 9시.	잠 슴빌란 빠기.	sembilan = 9, pagi = 아침	Pukul sembilan pagi.	오전 9시.	뿌꿀 슴빌란 빠기.	sembilan = 9, pagi = 아침
l1_d12_t03	1	대화12	A	3	Tutup jam berapa?	몇 시 닫아?	뚜뚭 잠 브라빠?	tutup = 닫다	Tutup pukul berapa?	몇 시 닫아?	뚜뚭 뿌꿀 브라빠?	tutup = 닫다
l1_d12_t04	1	대화12	B	4	Jam sepuluh malam.	밤 10시.	잠 스뿔루 말람.	sepuluh = 10	Pukul sepuluh malam.	밤 10시.	뿌꿀 스뿔루 말람.	sepuluh = 10
l1_d12_t05	1	대화12	A	5	Hari Minggu buka?	일요일 열어?	하리 밍구 부까?	Minggu = 일요일	Hari Ahad buka?	일요일 열어?	하리 아핫 부까?	"Ahad = 일요일 (말레이, Minggu는 ""주""의 의미)"
l1_d12_t06	1	대화12	B	6	Tidak, libur Minggu.	아니, 일요일 휴무.	띠닥, 리부르 밍구.	libur = 휴일	Tak, cuti Ahad.	아니, 일요일 휴무.	딱, 쭈띠 아핫.	cuti = 휴일 (말레이, libur는 인니)
l3_d01_t01	3	대화01	A	1	Boleh duduk?	앉아도 돼?	볼레 두둑?	boleh = 가능, duduk = 앉다	Boleh duduk?	앉아도 돼?	볼레 두둑?	boleh = 가능, duduk = 앉다
l3_d01_t02	3	대화01	B	2	Boleh. Sendirian?	괜찮아. 혼자?	볼레. 슨디리안?	sendirian = 혼자	Boleh. Sorang?	괜찮아. 혼자?	볼레. 소랑?	sorang = 혼자 (말레이 구어, seorang)
l3_d01_t03	3	대화01	A	3	Iya, dari Korea, lagi business trip.	응, 한국에서, 출장.	이야, 다리 꼬레아, 라기 비즈니스 트립.	business trip = 영어 차용	Ya, dari Korea, business trip.	응, 한국에서, 출장.	야, 다리 꼬레아, 비즈니스 트립.	business trip = 영어 차용
l3_d01_t04	3	대화01	B	4	Wah, Korea? Aku fans K-pop.	와, 한국? 나 K-pop 팬.	와, 꼬레아? 아꾸 팬스 케이팝.	fans = 팬 (영어 차용)	Wah, Korea? Saya peminat K-pop.	와, 한국? K-pop 팬.	와, 꼬레아? 사야 쁘미낫 케이팝.	peminat = 팬 (말레이 표준, fans는 영어)
l3_d01_t05	3	대화01	A	5	Group apa?	어떤 그룹?	그룹 아빠?		Group apa?	어떤 그룹?	그룹 아빠?	
l3_d01_t06	3	대화01	B	6	BTS, NewJeans, dan SEVENTEEN.	BTS, NewJeans, SEVENTEEN.	베떼에스, 뉴진스, 단 세븐틴.	dan = 그리고	BTS, NewJeans dan SEVENTEEN.	BTS, NewJeans, SEVENTEEN.	베떼에스, 뉴진스 단 세븐틴.	dan = 그리고
l3_d01_t07	3	대화01	A	7	Aku nggak terlalu paham K-pop.	K-pop 잘 몰라.	아꾸 응각 뜨를랄루 빠함 케이팝.	paham = 이해하다	Saya tak begitu faham K-pop.	K-pop 잘 몰라.	사야 딱 브기뚜 파함 케이팝.	faham = 이해하다 (말레이, paham 동일)
l3_d01_t08	3	대화01	B	8	Kebalik. Aku ngajarin nanti.	반대네. 내가 가르쳐줄게.	끄발릭. 아꾸 응아자린 난띠.	kebalik = 반대 (구어), ngajarin = mengajari 구어	Terbalik. Saya ajar nanti.	반대네. 내가 가르쳐줄게.	뜨르발릭. 사야 아자르 난띠.	terbalik = 반대 (말레이, kebalik은 인니 구어), ajar = 가르치다
l3_d01_t09	3	대화01	A	9	Boleh ketemu lagi?	또 만날래?	볼레 끄뜨무 라기?	ketemu = 만나다 (구어, bertemu)	Boleh jumpa lagi?	또 만날래?	볼레 줌빠 라기?	jumpa = 만나다 (말레이 표준, ketemu는 인니 구어)
l3_d01_t10	3	대화01	B	10	Tentu. Aku Sari.	당연. 사리야.	뜬뚜. 아꾸 사리.	tentu = 당연	Mestilah. Saya Aina.	당연. 아이나야.	메스띨라. 사야 아이나.	mestilah = 당연 (말레이)
l3_d01_t11	3	대화01	A	11	Min-jun. Senang banget.	민준. 정말 반가워.	민준. 스낭 방엣.		Min-jun. Best gila.	민준. 정말 반가워.	민준. 베스 길라.	best gila = 정말 좋다 (말레이 구어)
l3_d01_t12	3	대화01	B	12	Tukar nomor?	번호 교환?	뚜까르 노모르?	tukar = 교환	Tukar nombor?	번호 교환?	뚜까르 놈보르?	tukar = 교환, nombor = 번호 (말레이 철자)
l3_d01_t13	3	대화01	A	13	WhatsApp, aku ada.	왓츠앱 있어.	와츠압, 아꾸 아다.		WhatsApp, saya ada.	왓츠앱 있어.	와츠압, 사야 아다.	
l3_d01_t14	3	대화01	B	14	Kabarin besok ya.	내일 연락해.	까바린 베속 야.	kabarin = mengabari 구어, besok = 내일	Update saya esok ya.	내일 연락해.	업데이트 사야 에속 야.	update = 알리다 (말레이 영어 차용), esok = 내일
l3_d02_t01	3	대화02	B	1	Min-jun, kamu tahu BTS Concert di Jakarta dulu?	민준, 자카르타 BTS 콘서트 알아?	민준, 까무 따후 베떼에스 콘세르 디 자카르타 둘루?	tahu = 알다, dulu = 옛날/이전	Min-jun, awak tahu BTS Concert di KL dulu?	민준, KL BTS 콘서트 알아?	민준, 아왁 따후 베떼에스 콘세르 디 께엘 둘루?	tahu = 알다, dulu = 옛날/이전
l3_d02_t02	3	대화02	A	2	Belum dengar. Kamu pergi?	못 들었어. 가봤어?	블룸 등아르. 까무 쁘르기?	belum = 아직 안, dengar = 듣다	Belum dengar. Awak pergi?	못 들었어. 가봤어?	블룸 등아르. 아왁 쁘르기?	belum = 아직 안, dengar = 듣다
l3_d02_t03	3	대화02	B	3	Iya, dua kali. Aku nangis terus.	응, 두 번. 계속 울었어.	이야, 두아 깔리. 아꾸 낭이스 뜨루스.	nangis = menangis 구어, terus = 계속	Ya, dua kali. Saya menangis terus.	응, 두 번. 계속 울었어.	야, 두아 깔리. 사야 므낭이스 뜨루스.	menangis = 울다 (말레이 표준, nangis는 인니 구어)
l3_d02_t04	3	대화02	A	4	Wah, fan banget.	대단하네.	와, 팬 방엣.		Wah, peminat tegar.	대단하네.	와, 쁘미낫 뜨가르.	peminat tegar = 열성팬 (말레이 표준)
l3_d02_t05	3	대화02	B	5	Seoul itu mimpi aku.	서울이 내 꿈.	세울 이뚜 밈삐 아꾸.	mimpi = 꿈	Seoul itu impian saya.	서울이 내 꿈.	세울 이뚜 임삐안 사야.	impian = 꿈/목표 (말레이, mimpi는 잠 꿈)
l3_d02_t06	3	대화02	A	6	Kapan rencana ke Korea?	한국 갈 계획 언제?	까빤 른짜나 끄 꼬레아?	rencana = 계획	Bila rancangan ke Korea?	한국 갈 계획 언제?	빌라 란짱안 끄 꼬레아?	bila = 언제 (말레이, kapan은 인니), rancangan = 계획 (말레이, rencana는 인니)
l3_d02_t07	3	대화02	B	7	Kalau ada teman dari sana, mungkin gampang.	거기 친구 있으면 쉬울 듯.	깔라우 아다 뜨만 다리 사나, 뭉낀 감빵.	gampang = 쉽다 (구어, mudah)	Kalau ada kawan dari sana, mungkin senang.	거기 친구 있으면 쉬울 듯.	깔라우 아다 까완 다리 사나, 뭉낀 스낭.	kawan = 친구 (말레이, teman은 인니), senang = 쉽다 (말레이, gampang은 인니)
l3_d02_t08	3	대화02	A	8	Aku bisa bantu.	내가 도와줄 수.	아꾸 비사 반뚜.		Saya boleh bantu.	내가 도와줄 수.	사야 볼레 반뚜.	
l3_d02_t09	3	대화02	B	9	Serius? Aku ngarep loh.	진짜? 기대해.	스리우스? 아꾸 응아랍 로.	ngarep = mengharap 구어, loh = 어기조사	Serius? Saya berharap la.	진짜? 기대해.	스리우스? 사야 브르하랍 라.	berharap = 기대하다 (말레이 표준, ngarep는 인니 구어), la = 어조사
l3_d02_t10	3	대화02	A	10	Pasti. Hongdae·Myeongdong dulu.	당연. 홍대 명동 먼저.	빠스띠. 홍대 묭동 둘루.		Mestilah. Hongdae·Myeongdong dulu.	당연. 홍대 명동 먼저.	메스띨라. 홍대 묭동 둘루.	
l3_d02_t11	3	대화02	B	11	Konser music bank juga?	뮤직뱅크도?	콘세르 뮤직 방크 주가?	music bank = K-pop 음방	Konsert music bank juga?	뮤직뱅크도?	콘세르 뮤직 방크 주가?	konsert = 콘서트 (말레이 철자, konser는 인니)
l3_d02_t12	3	대화02	A	12	Tiket itu susah.	티켓 어려워.	띠껫 이뚜 수사.	tiket = 영어 차용	Tiket susah.	티켓 어려워.	띠껫 수사.	tiket = 영어 차용
l3_d02_t13	3	대화02	B	13	Yaudah, jalan-jalan biasa juga oke.	그냥 일반 여행도 OK.	야우다, 잘란 잘란 비아사 주가 오께.	jalan-jalan = 여행 (reduplication)	Ya sudah, jalan-jalan biasa pun okay.	그냥 일반 여행도 OK.	야 수다, 잘란 잘란 비아사 뿐 오케이.	jalan-jalan = 여행 (reduplication), pun = 도/조차
l3_d02_t14	3	대화02	A	14	Bulan depan kita rencanain.	다음 달 계획해보자.	불란 드빤 끼따 른짜나인.	bulan = 달, depan = 다음	Bulan depan kita rancang.	다음 달 계획해보자.	불란 드빤 끼따 란짱.	rancang = 계획하다 (말레이, rencanain은 인니 구어)
l3_d03_t01	3	대화03	A	1	Lebaran tadi seru ya.	오늘 르바란 재밌었네.	르바란 따디 스루 야.	tadi = 방금, seru = 재밌다	Hari Raya tadi best ya.	오늘 Hari Raya 재밌었네.	하리 라야 따디 베스 야.	Hari Raya = 말레이 최대 명절 (Aidilfitri), tadi = 방금, best = 좋다
l3_d03_t02	3	대화03	B	2	Ibu suka kamu.	엄마가 너 좋아해.	이부 수까 까무.	Ibu = 어머니	Mak suka awak.	엄마가 너 좋아해.	막 수까 아왁.	Mak = 엄마 (말레이 친근)
l3_d03_t03	3	대화03	A	3	Beneran?	진짜?	브너란?	beneran = 진짜 (구어, benar)	Betul ke?	진짜?	브뚤 끄?	betul ke = 진짜? (말레이 구어, beneran은 인니)
l3_d03_t04	3	대화03	B	4	Iya, bilang sopan.	응, 정중하대.	이야, 빌랑 소빤.	bilang = 말하다 (구어, mengatakan), sopan = 정중	Ya, kata sopan.	응, 정중하대.	야, 까따 소빤.	kata = 말하다 (말레이, bilang은 인니 구어), sopan = 정중
l3_d03_t05	3	대화03	A	5	Bapak gimana?	아빠는?	바빡 기마나?	Bapak = 아버지	Bapa macam mana?	아빠는?	바빠 마짬 마나?	Bapa = 아빠 (말레이 표준)
l3_d03_t06	3	대화03	B	6	Bapak masih hati-hati.	아빠는 신중.	바빡 마시 하띠 하띠.	masih = 아직, hati-hati = 조심 (reduplication)	Bapa masih hati-hati.	아빠는 신중.	바빠 마시 하띠 하띠.	masih = 아직, hati-hati = 조심
l3_d03_t07	3	대화03	A	7	Karena Korea?	한국이라서?	까르나 꼬레아?	karena = 때문	Sebab Korea?	한국이라서?	스밥 꼬레아?	sebab = 때문 (말레이, karena는 인니/공통)
l3_d03_t08	3	대화03	B	8	Karena agama.	종교 때문.	까르나 아가마.	agama = 종교	Sebab agama.	종교 때문.	스밥 아가마.	agama = 종교
l3_d03_t09	3	대화03	A	9	Aku ngerti.	이해해.	아꾸 응으르띠.	ngerti = mengerti 구어	Saya faham.	이해해.	사야 파함.	faham = 이해하다 (말레이, ngerti는 인니 구어)
