row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l3_d07_t06	3	대화07	A	6	Pinter, biar Ibu nyaman.	좋아, 엄마 편하게.	삔뜨르, 비아르 이부 냐만.	pinter = pintar 구어, nyaman = 편안	Pandai, supaya Mak selesa.	좋아, 엄마 편하게.	빤다이, 수빠야 막 슬레사.	pandai = 영리 (말레이, pinter는 인니), selesa = 편안 (말레이, nyaman은 양쪽)
l3_d07_t07	3	대화07	B	7	Tapi aku tetap Muslim ya.	그래도 무슬림.	따삐 아꾸 뜨땁 무슬림 야.	tetap = 여전히	Tapi saya tetap Muslim ya.	그래도 무슬림.	따삐 사야 뜨땁 무슬림 야.	tetap = 여전히
l3_d07_t08	3	대화07	A	8	Iya, Ibu juga tahu.	응, 엄마도 알아.	이야, 이부 주가 따후.		Ya, Mak pun tahu.	응, 엄마도 알아.	야, 막 뿐 따후.	
l3_d07_t09	3	대화07	B	9	Vow di gereja?	서약 교회?	보우 디 그레자?	vow = 영어 차용, gereja = 교회	Vow di gereja?	서약 교회?	보우 디 그레자?	vow = 영어 차용, gereja = 교회
l3_d07_t10	3	대화07	A	10	Bukan, hotel saja, generic.	호텔, 일반.	부깐, 호뗄 사자, 제네릭.	generic = 영어 차용	Bukan, hotel je, generic.	호텔, 일반.	부깐, 호뗄 즈, 제네릭.	generic = 영어 차용
l3_d07_t11	3	대화07	B	11	Lega. Aku takut konflik.	안심. 갈등 무서웠어.	르가. 아꾸 따꿋 콘플릭.	lega = 안심, konflik = 갈등	Lega. Saya takut konflik.	안심. 갈등 무서웠어.	르가. 사야 따꿋 콘플릭.	lega = 안심, konflik = 갈등
l3_d07_t12	3	대화07	A	12	Sudah aku jelaskan dulu.	이미 설명.	수다 아꾸 즐라스깐 둘루.	jelaskan = 설명하다	Saya dah jelaskan dulu.	이미 설명.	사야 다 즐라스깐 둘루.	jelaskan = 설명하다
l3_d07_t13	3	대화07	B	13	Makasih, oppa.	고마워, 오빠.	마까시, 오빠.	oppa = 오빠 (한국어 차용)	Terima kasih, oppa.	고마워, 오빠.	뜨리마 까시, 오빠.	oppa = 오빠 (한국어 차용)
l3_d07_t14	3	대화07	A	14	Hari ini bahagia ya.	오늘 행복하지.	하리 이니 바하기아 야.	bahagia = 행복	Hari ini bahagia ya.	오늘 행복.	하리 이니 바하기아 야.	bahagia = 행복
l3_d08_t01	3	대화08	B	1	Apartemen kita kecil tapi cozy.	아파트 작지만 cozy.	아빠르뜨먼 끼따 끄찔 따삐 코지.	cozy = 영어 차용	Apartmen kita kecil tapi cozy.	아파트 작지만 cozy.	아빠르뜨먼 끼따 끄찔 따삐 코지.	cozy = 영어 차용
l3_d08_t02	3	대화08	A	2	Hongdae mahal. Tapi dekat metro.	홍대 비싸. 지하철 가까이.	홍대 마할. 따삐 드깟 메트로.		Hongdae mahal. Tapi dekat metro.	홍대 비싸. 가까이.	홍대 마할. 따삐 드깟 메트로.	
l3_d08_t03	3	대화08	B	3	Aku coba beli kopi tadi.	아침 커피 사봤어.	아꾸 쪼바 블리 꼬삐 따디.		Saya cuba beli kopi tadi.	아침 커피 사봤어.	사야 쭈바 블리 꼬삐 따디.	
l3_d08_t04	3	대화08	A	4	Gimana?	어땠어?	기마나?		Macam mana?	어땠어?	마짬 마나?	
l3_d08_t05	3	대화08	B	5	Aku bilang ko-pi ha-na ju-se-yo.	커피 하나 주세요.	아꾸 빌랑 코피 하나 주세요.	한국어 첫 시도 — 음절 분리	Saya cakap ko-pi ha-na ju-se-yo.	커피 하나 주세요.	사야 짜깝 코피 하나 주세요.	한국어 첫 시도 — 음절 분리
l3_d08_t06	3	대화08	A	6	Bener, gitu.	맞아, 그렇게.	브너르, 기뚜.		Betul, macam tu.	맞아, 그렇게.	브뚤, 마짬 뚜.	betul = 맞다 (말레이, bener는 인니 구어)
l3_d08_t07	3	대화08	B	7	Tapi kasir nggak ngerti aksen aku.	캐셔 내 발음 못 알아.	따삐 까시르 응각 응으르띠 악센 아꾸.	aksen = 발음	Tapi kasir tak faham aksen saya.	캐셔 발음 못 알아.	따삐 까시르 딱 파함 악센 사야.	aksen = 발음
l3_d08_t08	3	대화08	A	8	Coba lagi, jangan malu.	다시, 부끄러워 말고.	쪼바 라기, 장안 말루.	malu = 부끄럽다	Cuba lagi, jangan malu.	다시, 부끄러워 말고.	쭈바 라기, 장안 말루.	malu = 부끄럽다
l3_d08_t09	3	대화08	B	9	Aku tunjuk menu aja.	메뉴 손가락질.	아꾸 뚠죽 메누 아자.	tunjuk = 가리키다	Saya tunjuk menu je.	메뉴 손가락질.	사야 뚠죽 메누 즈.	tunjuk = 가리키다
l3_d08_t10	3	대화08	A	10	Adaptasi pelan-pelan.	천천히 적응.	아답따시 쁠란 쁠란.	pelan-pelan = reduplication	Adaptasi perlahan-lahan.	천천히 적응.	아답따시 쁘를라한 라한.	perlahan-lahan = 천천히 (말레이, pelan-pelan은 인니)
l3_d08_t11	3	대화08	B	11	Ibu tadi WhatsApp, kangen.	엄마 왓츠앱, 그리워.	이부 따디 와츠압, 깡엔.		Mak tadi WhatsApp, rindu.	엄마 왓츠앱, 그리워.	막 따디 와츠압, 린두.	
l3_d08_t12	3	대화08	A	12	Telepon dia hari ini.	오늘 전화.	뗄레폰 디아 하리 이니.		Telefon dia hari ini.	오늘 전화.	뗄레폰 디아 하리 이니.	
l3_d08_t13	3	대화08	B	13	Iya. Aku bersyukur kamu sabar.	응. 인내심 감사.	이야. 아꾸 브르시우꾸르 까무 사바르.	bersyukur = 감사하다 (이슬람 종교 차용)	Ya. Saya bersyukur awak sabar.	응. 인내 감사.	야. 사야 브르시우꾸르 아왁 사바르.	bersyukur = 감사하다 (이슬람 종교 차용)
l3_d08_t14	3	대화08	A	14	Kita bareng. Itu janji.	함께. 약속.	끼따 바릉. 이뚜 잔지.		Kita sama-sama. Itu janji.	함께. 약속.	끼따 사마 사마. 이뚜 잔지.	
l3_d09_t01	3	대화09	B	1	Min-jun, hari ini aku interview cafe.	오늘 인터뷰.	민준, 하리 이니 아꾸 인터뷰 까페.	interview = 영어 차용	Min-jun, hari ini saya interview cafe.	오늘 인터뷰.	민준, 하리 이니 사야 인터뷰 까페.	interview = 영어 차용
l3_d09_t02	3	대화09	A	2	Cafe mana?	어떤 카페?	까페 마나?		Cafe mana?	어떤 카페?	까페 마나?	
l3_d09_t03	3	대화09	B	3	Cafe Onion di Anguk.	안국 카페 어니언.	까페 어니언 디 안국.		Cafe Onion di Anguk.	안국 카페 어니언.	까페 어니언 디 안국.	
l3_d09_t04	3	대화09	A	4	Wah, bagus banget itu.	좋은 곳.	와, 바구스 방엣 이뚜.		Wah, bagus gila tu.	좋은 곳.	와, 바구스 길라 뚜.	
l3_d09_t05	3	대화09	B	5	Aku grogi soal bahasa.	언어 긴장.	아꾸 그로기 소알 바하사.		Saya gementar soal bahasa.	언어 긴장.	사야 그믄따르 소알 바하사.	
l3_d09_t06	3	대화09	A	6	English mix Korean oke.	영어 한국어 섞어 OK.	잉글리시 믹스 코리안 오께.		English mix Korean okay.	영어 한국어 섞어 OK.	잉글리시 믹스 코리안 오케이.	
l3_d09_t07	3	대화09	B	7	Posisi barista atau manager.	바리스타 또는 매니저.	뽀시시 바리스따 아따우 마네저르.		Posisi barista atau manager.	바리스타/매니저.	뽀시시 바리스따 아따우 마네저르.	
l3_d09_t08	3	대화09	A	8	CV kamu bagus, pengalaman 4 tahun.	CV 좋아, 4년 경력.	시브이 까무 바구스, 쁭알라만 음빳 따훈.	pengalaman = 경험	CV awak bagus, pengalaman 4 tahun.	CV 좋아, 4년 경력.	시브이 아왁 바구스, 쁭알라만 음빳 따훈.	pengalaman = 경험
l3_d09_t09	3	대화09	B	9	Aku tunjuk Instagram kafe Jakarta.	자카르타 카페 IG.	아꾸 뚠죽 인스타그램 까페 자카르타.		Saya tunjuk Instagram cafe KL.	KL 카페 IG.	사야 뚠죽 인스타그램 까페 께엘.	
l3_d09_t10	3	대화09	A	10	Strategi bagus.	좋은 전략.	스트라떼기 바구스.	strategi = 전략	Strategi bagus.	좋은 전략.	스트라떼기 바구스.	strategi = 전략
l3_d09_t11	3	대화09	B	11	Hasil mungkin minggu depan.	결과 다음 주.	하실 뭉낀 밍구 드빤.	hasil = 결과	Hasil mungkin minggu depan.	결과 다음 주.	하실 뭉낀 밍구 드빤.	hasil = 결과
l3_d09_t12	3	대화09	A	12	Apapun hasil, kamu hebat.	결과 무엇이든 대단.	아빠뿐 하실, 까무 헤밧.	apapun = 무엇이든, hebat = 대단	Apa pun hasil, awak hebat.	결과 무엇이든 대단.	아빠 뿐 하실, 아왁 헤밧.	apa pun = 무엇이든, hebat = 대단
l3_d09_t13	3	대화09	B	13	Kalau ditolak gimana?	거절되면?	깔라우 디똘락 기마나?	ditolak = 거절받다	Kalau ditolak macam mana?	거절되면?	깔라우 디똘락 마짬 마나?	ditolak = 거절받다
l3_d09_t14	3	대화09	A	14	Coba lain. Jakarta juga ditolak dulu.	다른 곳. 자카르타도 거절 있었어.	쪼바 라인. 자카르타 주가 디똘락 둘루.		Cuba lain. KL pun ditolak dulu.	다른 곳. KL도 거절 있었어.	쭈바 라인. 께엘 뿐 디똘락 둘루.	
l3_d10_t01	3	대화10	A	1	Sabtu jalan-jalan ke Myeongdong?	토요일 명동 가?	삽뚜 잘란 잘란 끄 묭동?		Sabtu jalan-jalan ke Myeongdong?	토요일 명동?	삽뚜 잘란 잘란 끄 묭동?	
l3_d10_t02	3	대화10	B	2	Boleh. Aku belum pernah ke street food.	가본 적 X.	볼레. 아꾸 블룸 쁘르나 끄 스트릿 푸드.	street food = 영어 차용	Boleh. Saya belum pernah ke street food.	가본 적 X.	볼레. 사야 블룸 쁘르나 끄 스트릿 푸드.	street food = 영어 차용
l3_d10_t03	3	대화10	A	3	Tteokbokki harus coba.	떡볶이 시도해야.	떡볶이 하루스 쪼바.		Tteokbokki kena cuba.	떡볶이 시도.	떡볶이 끄나 쭈바.	
l3_d10_t04	3	대화10	B	4	Pedas Korea sama Indonesia beda?	한국 매운맛 인도네시아 다름?	쁘다스 꼬레아 사마 인도네시아 베다?		Pedas Korea sama Malaysia berbeza?	한국 매운맛 말레이 다름?	쁘다스 꼬레아 사마 말레이시아 브르베자?	berbeza = 다르다
l3_d10_t05	3	대화10	A	5	Beda. Korea pedas manis.	한국은 맵달콤.	베다. 꼬레아 쁘다스 마니스.		Berbeza. Korea pedas manis.	다름. 한국은 맵달콤.	브르베자. 꼬레아 쁘다스 마니스.	
l3_d10_t06	3	대화10	B	6	Sambal indo masih juara.	인니 삼발 최고.	삼발 인도 마시 주아라.	juara = 챔피언	Sambal Melayu masih juara.	말레이 삼발 최고.	삼발 멀라유 마시 주아라.	juara = 챔피언
l3_d10_t07	3	대화10	A	7	Hahaha. Setelah Myeongdong ke Hongdae?	명동 후 홍대?	하하하. 스뜰라 묭동 끄 홍대?		Hahaha. Selepas Myeongdong ke Hongdae?	명동 후 홍대?	하하하. 슬르빠스 묭동 끄 홍대?	selepas = 후 (말레이, setelah는 양쪽)
l3_d10_t08	3	대화10	B	8	Iya, aku mau lihat busking.	버스킹 보고 싶어.	이야, 아꾸 마우 리핫 버스킹.	busking = 영어 차용	Ya, saya nak tengok busking.	버스킹 보고 싶어.	야, 사야 낙 뜽옥 버스킹.	busking = 영어 차용, tengok = 보다 (말레이, lihat은 양쪽)
l3_d10_t09	3	대화10	A	9	Hongdae malam rame banget.	홍대 밤 시끌.	홍대 말람 라메 방엣.	rame = ramai 구어, 시끌	Hongdae malam ramai gila.	홍대 밤 시끌.	홍대 말람 라마이 길라.	ramai = (사람) 많다 (말레이, rame는 인니 구어)
l3_d10_t10	3	대화10	B	10	Vibe seperti SCBD weekend.	SCBD 주말 분위기.	바이브 스쁘르띠 SCBD 위켄드.	vibe = 영어 차용	Vibe macam Bukit Bintang weekend.	Bukit Bintang 주말 분위기.	바이브 마짬 부킷 빈땅 위켄드.	vibe = 영어, Bukit Bintang = KL 명소
l3_d10_t11	3	대화10	A	11	Bedanya, di sini banyak couple.	여기 커플 많아.	베다냐, 디 시니 바냑 쪼우플.		Bezanya, di sini ramai couple.	여기 커플 많아.	베자냐, 디 시니 라마이 코우플.	
l3_d10_t12	3	대화10	B	12	Aku mau foto di photobooth.	포토부스 사진.	아꾸 마우 포또 디 포또부스.	photobooth = 영어 차용	Saya nak foto di photobooth.	포토부스 사진.	사야 낙 포또 디 포또부스.	photobooth = 영어 차용
l3_d10_t13	3	대화10	A	13	Pasti, sticker imut.	귀여운 스티커.	빠스띠, 스띠끄르 이뭇.	imut = 귀엽다 (구어)	Mestilah, sticker comel.	귀여운 스티커.	메스띨라, 스띠끄르 쪼멜.	comel = 귀엽다 (말레이, imut은 인니)
l3_d10_t14	3	대화10	B	14	Hari ini aku bahagia, oppa.	오늘 행복, 오빠.	하리 이니 아꾸 바하기아, 오빠.		Hari ini saya bahagia, oppa.	오늘 행복, 오빠.	하리 이니 사야 바하기아, 오빠.	
l3_d11_t01	3	대화11	A	1	Sari, sudah setahun ya kita di Korea.	사리, 한국 1년 지났네.	사리, 수다 스따훈 야 끼따 디 꼬레아.	setahun = se+tahun 1년	Aina, dah setahun ya kita di Korea.	아이나, 한국 1년 지났네.	아이나, 다 스따훈 야 끼따 디 꼬레아.	setahun = 1년
l3_d11_t02	3	대화11	B	2	Bener-bener cepat.	정말 빠르네.	브너르 브너르 쯔빳.	reduplication 강조	Betul-betul cepat.	정말 빠르네.	브뚤 브뚤 쯔빳.	reduplication 강조
l3_d11_t03	3	대화11	A	3	Ada yang kamu sesali?	후회되는 거?	아다 양 까무 스살리?	sesali = 후회하다	Ada yang awak sesali?	후회되는 거?	아다 양 아왁 스살리?	sesali = 후회하다
l3_d11_t04	3	대화11	B	4	Kadang, terutama saat sakit.	가끔, 아플 때.	까당, 뜨루따마 사앗 사낏.	kadang = 가끔, sakit = 아프다	Kadang, terutama waktu sakit.	가끔, 아플 때.	까당, 뜨루따마 왁뚜 사낏.	kadang = 가끔, waktu = 때 (말레이, saat은 양쪽), sakit = 아프다
l3_d11_t05	3	대화11	A	5	Kamu sehat sekarang.	지금 건강.	까무 세핫 스까랑.		Awak sihat sekarang.	지금 건강.	아왁 시핫 스까랑.	
l3_d11_t06	3	대화11	B	6	Iya, alhamdulillah.	응, 알함둘릴라.	이야, 알함둘릴라.	alhamdulillah = 신께 감사 (이슬람)	Ya, alhamdulillah.	응, 알함둘릴라.	야, 알함둘릴라.	alhamdulillah = 신께 감사 (이슬람)
l3_d11_t07	3	대화11	A	7	Aku juga banyak belajar.	나도 많이 배움.	아꾸 주가 바냑 블라자르.		Saya pun banyak belajar.	나도 많이 배움.	사야 뿐 바냑 블라자르.	
l3_d11_t08	3	대화11	B	8	Misal?	예시?	미살?	misal = 예시	Contohnya?	예시?	쪼또냐?	contoh = 예 (말레이, misal은 양쪽)
l3_d11_t09	3	대화11	A	9	Aku lebih sabar, lebih ngerti budaya.	더 인내, 문화 이해.	아꾸 르비 사바르, 르비 응으르띠 부다야.	budaya = 문화	Saya lebih sabar, lebih faham budaya.	더 인내, 문화 이해.	사야 르비 사바르, 르비 파함 부다야.	budaya = 문화
l3_d11_t10	3	대화11	B	10	Karir aku stabil. Cafe manager.	커리어 안정. 카페 매니저.	까리르 아꾸 스따빌. 까페 마네저르.	stabil = 안정	Kerjaya saya stabil. Cafe manager.	커리어 안정.	끄르자야 사야 스따빌. 까페 마네저르.	kerjaya = 커리어 (말레이, karir는 인니), stabil = 안정
l3_d11_t11	3	대화11	A	11	Sari di kantor terkenal banget.	사리 회사 유명.	사리 디 깐또르 뜨르끄날 방엣.	terkenal = 유명	Aina di pejabat terkenal gila.	아이나 회사 유명.	아이나 디 쁘자밧 뜨르끄날 길라.	terkenal = 유명
l3_d11_t12	3	대화11	B	12	Hahaha, karena bahasa unik.	독특한 언어 때문.	하하하, 까르나 바하사 우닉.		Hahaha, sebab bahasa unik.	독특한 언어 때문.	하하하, 스밥 바하사 우닉.	
l3_d11_t13	3	대화11	A	13	Tahun depan rencana?	내년 계획?	따훈 드빤 른짜나?		Tahun depan rancangan?	내년 계획?	따훈 드빤 란짱안?	
l3_d11_t14	3	대화11	B	14	Ke Indonesia, lihat keluarga.	인도네시아, 가족 보기.	끄 인도네시아, 리핫 끌루아르가.		Ke Malaysia, tengok keluarga.	말레이시아, 가족 보기.	끄 말레이시아, 뜽옥 끌루아르가.	
l3_d12_t01	3	대화12	B	1	Kita sampai Soekarno-Hatta.	수카르노 하타 도착.	끼따 삼빠이 수까르노 하따.	Soekarno-Hatta = 자카르타 공항	Kita sampai KLIA.	KLIA 도착.	끼따 삼빠이 께엘아이아.	KLIA = Kuala Lumpur International Airport (말레이 공항, Soekarno-Hatta는 자카르타)
l3_d12_t02	3	대화12	A	2	Jakarta panas banget.	자카르타 매우 더워.	자카르타 빠나스 방엣.	panas = 덥다	KL panas gila.	KL 매우 더워.	께엘 빠나스 길라.	panas = 덥다
l3_d12_t03	3	대화12	B	3	Ini kebiasaan kamu lupa.	이 더위 잊었지.	이니 끄비아사안 까무 루빠.	kebiasaan = 습관	Awak dah biasa lupa panas KL.	KL 더위 잊었지.	아왁 다 비아사 루빠 빠나스 께엘.	biasa = 익숙
l3_d12_t04	3	대화12	A	4	Aku sudah Korea-Korea sekarang.	나 한국화.	아꾸 수다 꼬레아 꼬레아 스까랑.	reduplication 강조 — 한국화	Saya dah Korea-Korea sekarang.	나 한국화.	사야 다 꼬레아 꼬레아 스까랑.	reduplication 강조 — 한국화
l3_d12_t05	3	대화12	B	5	Hahaha, lemah dong.	약해.	하하하, 르마 동.	lemah = 약하다, dong = 어기조사	Hahaha, lemah la.	약해.	하하하, 르마 라.	lemah = 약하다, la = 어조사
l3_d12_t06	3	대화12	A	6	Bapak Ibu nunggu di mana?	부모님 어디서?	바빡 이부 눙구 디 마나?		Bapa Mak tunggu di mana?	부모님 어디?	바빠 막 뚱구 디 마나?	
l3_d12_t07	3	대화12	B	7	Di rumah, sudah masak besar.	집, 큰 음식.	디 루마, 수다 마삭 브사르.	masak = 요리, besar = 크게	Di rumah, dah masak besar.	집, 큰 음식.	디 루마, 다 마삭 브사르.	masak = 요리, besar = 크게
l3_d12_t08	3	대화12	A	8	Aku bawa oleh-oleh banyak.	선물 많이.	아꾸 바와 올레 올레 바냑.	oleh-oleh = reduplication 선물	Saya bawa buah tangan banyak.	선물 많이.	사야 바와 부아 땅안 바냑.	buah tangan = 선물 (말레이)
l3_d12_t09	3	대화12	B	9	Mereka pasti senang banget.	매우 기뻐할 것.	므레까 빠스띠 스낭 방엣.		Mereka mesti gembira gila.	매우 기뻐할 것.	므레까 메스띠 금비라 길라.	
l3_d12_t10	3	대화12	A	10	Aku juga rindu mereka.	나도 그리워.	아꾸 주가 린두 므레까.	rindu = 그리워하다	Saya pun rindu mereka.	나도 그리워.	사야 뿐 린두 므레까.	rindu = 그리워하다
l3_d12_t11	3	대화12	B	11	Kamu juga keluarga aku, Min-jun.	너도 우리 가족.	까무 주가 끌루아르가 아꾸, 민준.		Awak pun keluarga saya, Min-jun.	너도 우리 가족.	아왁 뿐 끌루아르가 사야, 민준.	
l3_d12_t12	3	대화12	A	12	Indonesia rumah kedua aku sekarang.	인도네시아 두 번째 집.	인도네시아 루마 끄두아 아꾸 스까랑.	kedua = 두 번째	Malaysia rumah kedua saya sekarang.	말레이 두 번째 집.	말레이시아 루마 끄두아 사야 스까랑.	kedua = 두 번째
l3_d12_t13	3	대화12	B	13	Suami yang sempurna.	완벽한 남편.	수아미 양 슴뿌르나.	sempurna = 완벽한	Suami yang sempurna.	완벽한 남편.	수아미 양 슴뿌르나.	sempurna = 완벽한
l3_d12_t14	3	대화12	A	14	Istri lebih sempurna.	아내 더 완벽.	이스뜨리 르비 슴뿌르나.		Isteri lebih sempurna.	아내 더 완벽.	이스뜨리 르비 슴뿌르나.	
l6_d27_t01	6	대화27	A	1	Akhirnya cuma kita berdua.	드디어 우리 둘만.	아키르냐 쭈마 끼따 브르두아.	akhirnya = 드디어	Akhirnya cuma kita berdua.	드디어 우리 둘만.	아키르냐 쭈마 끼따 브르두아.	akhirnya = 드디어
l6_d27_t02	6	대화27	B	2	Aku gugup sedikit.	조금 긴장.	아꾸 구굽 스디낏.	gugup = 긴장	Saya gementar sikit.	조금 긴장.	사야 그믄따르 시낏.	gementar = 긴장 (말레이, gugup은 인니)
l6_d27_t03	6	대화27	A	3	Jangan terburu-buru.	서두르지 말고.	장안 뜨르부루 부루.	reduplication 강조	Jangan tergesa-gesa.	서두르지 말고.	장안 뜨르그사 그사.	reduplication 강조
l6_d27_t04	6	대화27	B	4	Pelukan dulu.	먼저 안아.	쁠루깐 둘루.	pelukan = 포옹	Pelukan dulu.	먼저 안아.	쁠루깐 둘루.	pelukan = 포옹
l6_d27_t05	6	대화27	A	5	Kamu sangat cantik.	정말 예뻐.	까무 상앗 짠띡.	sangat = 매우	Awak sangat cantik.	정말 예뻐.	아왁 상앗 짠띡.	sangat = 매우
l6_d27_t06	6	대화27	B	6	Kamu juga.	당신도.	까무 주가.		Awak juga.	당신도.	아왁 주가.	
l6_d27_t07	6	대화27	A	7	Aku matikan lampu?	불 끌까?	아꾸 마띠깐 람뿌?	matikan = 끄다, lampu = 등	Saya tutup lampu?	불 끌까?	사야 뚜뚭 람뿌?	tutup = 끄다 (말레이, matikan은 양쪽), lampu = 등
l6_d27_t08	6	대화27	B	8	Iya, sedikit redup.	응, 조금 어둡게.	이야, 스디낏 르둡.	redup = 어둡다	Ya, sikit redup.	응, 조금 어둡게.	야, 시낏 르둡.	redup = 어둡다
l6_d27_t09	6	대화27	A	9	Pakai musik soft.	부드러운 음악.	빠까이 무식 소프트.	soft = 영어 차용	Pasang muzik soft.	부드러운 음악.	빠상 무직 소프트.	pasang = 켜다, muzik = 음악 (말레이, musik은 인니)
l6_d27_t10	6	대화27	B	10	Sentuhmu lembut.	네 손길 부드러워.	슨뚜무 름붓.	sentuh = 만지다, lembut = 부드러운	Sentuhan awak lembut.	네 손길 부드러워.	슨뚜한 아왁 름붓.	sentuh = 만지다, lembut = 부드러운
l6_d28_t01	6	대화28	A	1	Aku belum pernah cinta seperti ini.	이런 사랑 처음.	아꾸 블룸 쁘르나 친따 스쁘르띠 이니.	cinta = 사랑	Saya belum pernah cinta macam ini.	이런 사랑 처음.	사야 블룸 쁘르나 친따 마짬 이니.	cinta = 사랑
l6_d28_t02	6	대화28	B	2	Aku juga.	나도.	아꾸 주가.		Saya pun.	나도.	사야 뿐.	
l6_d28_t03	6	대화28	A	3	Setiap hari aku terbangun mikirin kamu.	매일 너 생각하며 일어나.	스띠압 하리 아꾸 뜨르방운 미끼린 까무.	setiap = 매, terbangun = 일어나다	Setiap hari saya bangun fikir awak.	매일 너 생각.	스띠압 하리 사야 방운 피끼르 아왁.	setiap = 매, bangun = 일어나다
l6_d28_t04	6	대화28	B	4	Romantis banget oppa.	로맨틱 오빠.	로맨띠스 방엣 오빠.	oppa = 오빠 (한국어 차용)	Romantik gila oppa.	로맨틱 오빠.	로맨띠스 길라 오빠.	oppa = 오빠 (한국어 차용)
l6_d28_t05	6	대화28	A	5	Bahkan SMS kamu bikin senyum.	네 문자가 미소.	바깐 SMS 까무 비낀 스늄.	bahkan = 심지어, senyum = 미소	Bahkan SMS awak buat saya senyum.	SMS 미소.	바깐 SMS 아왁 부앗 사야 스늄.	bahkan = 심지어, senyum = 미소
l6_d28_t06	6	대화28	B	6	Cerita lucu kamu favorit aku.	네 농담 좋아.	쩨리따 루쭈 까무 파보릿 아꾸.	favorit = 영어 차용	Cerita lucu awak kegemaran saya.	네 농담 좋아.	쩨리따 루쭈 아왁 끄그마란 사야.	kegemaran = 좋아하는 것 (말레이, favorit는 양쪽)
l6_d28_t07	6	대화28	A	7	Aku mau tua bareng kamu.	너랑 늙고 싶어.	아꾸 마우 뚜아 바릉 까무.	tua = 늙다, bareng = 함께 (구어)	Saya nak tua sama-sama.	너랑 늙고 싶어.	사야 낙 뚜아 사마 사마.	tua = 늙다, sama-sama = 함께
l6_d28_t08	6	대화28	B	8	Aku setuju, sayang.	동의, 자기.	아꾸 스뚜주, 사양.	sayang = 자기 (애칭)	Saya setuju, sayang.	동의, 자기.	사야 스뚜주, 사양.	sayang = 자기 (말레이/인니 공통 애칭)
