row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l4_d09_t06	4	대화09	B	6	Bali magic dengan teman baru.	Bali magic 새 친구와.	발리 매직 등안 뜨만 바루.		Langkawi magic dengan kawan baru.	Langkawi magic 새 친구.	랑까위 매직 등안 까완 바루.	
l4_d09_t07	4	대화09	A	7	Romantic! Aku pakai itu.	로맨틱! 그걸로.	로맨띡! 아꾸 빠까이 이뚜.		Romantik! Saya guna itu.	로맨틱! 그걸로.	로맨띡! 사야 구나 이뚜.	
l4_d09_t08	4	대화09	B	8	Like banyak banget dalam 1 jam!	1시간에 좋아요 많이!	라익 바냑 방엣 달람 사뚜 잠!	like = 영어	Like ramai gila dalam 1 jam!	1시간 좋아요!	라익 라마이 길라 달람 사뚜 잠!	like = 영어
l4_d10_t01	4	대화10	B	1	Single Fin Uluwatu, sunset bar terkenal.	Single Fin Uluwatu, 유명 일몰바.	싱글 핀 울루와뚜, 선셋 바 뜨르끄날.		Naam Bar Langkawi, sunset bar terkenal.	Naam Bar 유명.	남 바 랑까위, 선셋 바 뜨르끄날.	Naam Bar = 랑까위 일몰바 (Single Fin은 발리)
l4_d10_t02	4	대화10	A	2	Pemandangan luar biasa!	경치 끝내준다!	쁘만당안 루아르 비아사!	pemandangan = 경치, luar biasa = 굉장한	Pemandangan luar biasa!	경치 끝내준다!	쁘만당안 루아르 비아사!	luar biasa = 굉장한
l4_d10_t03	4	대화10	B	3	Pesan kelapa muda?	코코넛 시킬까?	쁘산 끌라빠 무다?	kelapa muda = 어린 코코넛	Pesan air kelapa muda?	코코넛 시킬까?	쁘산 아이르 끌라빠 무다?	air kelapa muda = 어린 코코넛 물 (말레이/인니)
l4_d10_t04	4	대화10	A	4	Iya, segar banget kalau dingin.	응, 차가우면 시원.	이야, 스가르 방엣 깔라우 딩인.	segar = 신선한	Ya, segar gila kalau sejuk.	응, 차가우면 시원.	야, 스가르 길라 깔라우 스죽.	segar = 신선한, sejuk = 차가운 (말레이)
l4_d10_t05	4	대화10	B	5	DJ mulai jam 9 malam.	DJ 9시.	디제이 물라이 잠 슴빌란 말람.		DJ mula pukul 9 malam.	DJ 9시.	디제이 물라 뿌꿀 슴빌란 말람.	mula = 시작
l4_d10_t06	4	대화10	A	6	Masih lama. Ngobrol dulu.	아직 멀었네. 얘기.	마시 라마. 응오브롤 둘루.	ngobrol = 수다 (구어)	Masih lama. Berbual dulu.	아직 멀었네.	마시 라마. 브르부알 둘루.	berbual = 대화
l4_d10_t07	4	대화10	B	7	Cerita Korea kamu.	한국 얘기.	쩨리따 꼬레아 까무.		Cerita Korea awak.	한국 얘기.	쩨리따 꼬레아 아왁.	
l4_d10_t08	4	대화10	A	8	Kamu pasti suka Hangang park.	한강공원 좋아할 거야.	까무 빠스띠 수까 한강 빠르크.		Awak mesti suka Hangang park.	한강공원 좋아할 거야.	아왁 메스띠 수까 한강 빠르크.	
l4_d11_t01	4	대화11	A	1	Besok aku pulang Korea.	내일 한국 귀국.	베속 아꾸 뿔랑 꼬레아.		Esok saya balik Korea.	내일 귀국.	에속 사야 발릭 꼬레아.	
l4_d11_t02	4	대화11	B	2	Cepat sekali, terasa singkat.	빠르네, 짧게 느껴져.	쯔빳 스깔리, 뜨라사 싱깟.	singkat = 짧은	Cepat sangat, terasa singkat.	빠르네.	쯔빳 상앗, 뜨라사 싱깟.	singkat = 짧은
l4_d11_t03	4	대화11	A	3	Seminggu jadi 1 hari rasanya.	1주일이 1일 같아.	스밍구 자디 사뚜 하리 라사냐.	rasanya = 느낌	Seminggu jadi 1 hari rasanya.	1주일이 1일.	스밍구 자디 사뚜 하리 라사냐.	rasanya = 느낌
l4_d11_t04	4	대화11	B	4	Karena seru bareng kamu.	너랑 재밌어서.	까르나 스루 바릉 까무.	seru = 재밌는	Sebab seronok dengan awak.	너랑 재밌어서.	스밥 스로녹 등안 아왁.	seronok = 재밌는 (말레이, seru는 인니/공통)
l4_d11_t05	4	대화11	A	5	Kapan-kapan ke Korea?	언젠가 한국?	까빤 까빤 끄 꼬레아?	kapan-kapan = reduplication 언젠가	Bila-bila ke Korea?	언젠가 한국?	빌라 빌라 끄 꼬레아?	bila-bila = 언젠가 (말레이 reduplication)
l4_d11_t06	4	대화11	B	6	Aku coba. Lagi nabung.	시도. 저축 중.	아꾸 쪼바. 라기 나붕.	nabung = 저축 (구어)	Saya cuba. Tengah simpan duit.	시도. 저축 중.	사야 쭈바. 뜨응아 심빤 두잇.	simpan duit = 저축 (말레이, nabung은 인니 구어)
l4_d11_t07	4	대화11	A	7	Aku bisa jadi tour guide kamu.	내가 가이드 해줄게.	아꾸 비사 자디 뚜르 가이드 까무.		Saya boleh jadi tour guide awak.	가이드.	사야 볼레 자디 뚜르 가이드 아왁.	
l4_d11_t08	4	대화11	B	8	Janji ya. Aku nagih.	약속. 졸라.	잔지 야. 아꾸 나기.	nagih = 조르다 (구어)	Janji ya. Saya tagih.	약속. 졸라.	잔지 야. 사야 따기.	tagih = 조르다 (말레이, nagih은 인니 구어)
l4_d12_t01	4	대화12	A	1	Sampai bandara Ngurah Rai.	Ngurah Rai 공항 도착.	삼빠이 반다라 응우라 라이.	bandara = 공항	Sampai LGK Langkawi.	LGK 도착.	삼빠이 엘지께이 랑까위.	LGK = Langkawi International Airport (Ngurah Rai는 발리)
l4_d12_t02	4	대화12	B	2	Aku antar sampai gate.	게이트까지 안내.	아꾸 안따르 삼빠이 게이트.	gate = 영어	Saya hantar sampai gate.	게이트까지.	사야 한따르 삼빠이 게이트.	gate = 영어
l4_d12_t03	4	대화12	A	3	Terima kasih semuanya, Andi.	모든 거 고마워, 안디.	뜨리마 까시 스무아냐, 안디.	semuanya = 모두	Terima kasih semuanya, Aiman.	모든 거 고마워.	뜨리마 까시 스무아냐, 아이만.	semuanya = 모두
l4_d12_t04	4	대화12	B	4	Bali akan rindu kamu.	발리가 그리워할 거야.	발리 아깐 린두 까무.		Langkawi akan rindu awak.	랑까위가 그리워할.	랑까위 아깐 린두 아왁.	
l4_d12_t05	4	대화12	A	5	Aku juga rindu Bali.	나도 발리 그리워.	아꾸 주가 린두 발리.		Saya pun rindu Langkawi.	나도 그리워.	사야 뿐 린두 랑까위.	
l4_d12_t06	4	대화12	A	6	Pesawat boarding, aku harus pergi.	비행기 보딩, 가야해.	쁘사왓 보딩, 아꾸 하루스 쁘르기.	pesawat = 비행기, boarding = 영어	Kapal terbang boarding, saya kena pergi.	비행기 보딩.	까빨 뜨르방 보딩, 사야 끄나 쁘르기.	kapal terbang = 비행기 (말레이)
l4_d12_t07	4	대화12	B	7	Jaga diri ya. Sampai jumpa lagi.	잘 지내. 또 보자.	자가 디리 야. 삼빠이 줌빠 라기.	jaga diri = 자기 돌봄	Jaga diri ya. Jumpa lagi.	잘 지내. 또 보자.	자가 디리 야. 줌빠 라기.	jaga diri = 자기 돌봄
l4_d12_t08	4	대화12	A	8	Pasti. Sampai jumpa di Korea!	꼭. 한국에서 봐!	빠스띠. 삼빠이 줌빠 디 꼬레아!		Mestilah. Jumpa lagi di Korea!	꼭. 한국에서!	메스띨라. 줌빠 라기 디 꼬레아!	
l4_d13_t01	4	대화13	A	1	Andi, aku sampai Seoul. Hujan.	안디, 서울 도착. 비.	안디, 아꾸 삼빠이 세울. 후잔.		Aiman, saya sampai Seoul. Hujan.	아이만, 서울 도착. 비.	아이만, 사야 삼빠이 세울. 후잔.	
l4_d13_t02	4	대화13	B	2	Wah! Beda banget sama Bali.	와! 발리랑 달라.	와! 베다 방엣 사마 발리.		Wah! Beza gila dengan Langkawi.	와! 랑까위랑 달라.	와! 베자 길라 등안 랑까위.	beza = 다르다 (말레이, beda는 인니)
l4_d13_t03	4	대화13	A	3	Aku rindu kelapa muda Single Fin.	Single Fin 코코넛 그리워.	아꾸 린두 끌라빠 무다 싱글 핀.		Saya rindu air kelapa muda Naam.	Naam 코코넛 그리워.	사야 린두 아이르 끌라빠 무다 남.	
l4_d13_t04	4	대화13	B	4	Aku rindu cerita kamu.	네 이야기 그리워.	아꾸 린두 쩨리따 까무.		Saya rindu cerita awak.	네 이야기 그리워.	사야 린두 쩨리따 아왁.	
l4_d13_t05	4	대화13	A	5	IG kamu masih banyak likes.	네 IG 좋아요 많아.	인스타그램 까무 마시 바냑 라익스.		IG awak masih ramai likes.	네 IG 좋아요.	인스타그램 아왁 마시 라마이 라익스.	
l4_d13_t06	4	대화13	B	6	Caption Bali magic viral hahaha.	Bali magic 캡션 viral.	캡션 발리 매직 바이럴 하하하.		Caption Langkawi magic viral hahaha.	Langkawi magic viral.	캡션 랑까위 매직 바이럴 하하하.	
l4_d13_t07	4	대화13	A	7	Kapan kamu ke Korea?	언제 한국 와?	까빤 까무 끄 꼬레아?		Bila awak ke Korea?	언제 한국?	빌라 아왁 끄 꼬레아?	
l4_d13_t08	4	대화13	B	8	Lagi cari tiket murah!	저렴한 티켓 찾는 중!	라기 짜리 띠껫 무라!	murah = 저렴한	Tengah cari tiket murah!	저렴한 티켓!	뜨응아 짜리 띠껫 무라!	murah = 저렴한
l4_d14_t01	4	대화14	B	1	Aku dapat tiket Seoul, akhir bulan!	서울 티켓 받음, 월말!	아꾸 다빳 띠껫 세울, 아키르 불란!		Saya dapat tiket Seoul, hujung bulan!	서울 티켓!	사야 다빳 띠껫 세울, 후중 불란!	hujung bulan = 월말 (말레이, akhir bulan은 양쪽)
l4_d14_t02	4	대화14	A	2	Beneran?! Aku jadi tour guide!	진짜?! 가이드 할게!	브너란?! 아꾸 자디 뚜르 가이드!		Betul ke?! Saya jadi tour guide!	진짜?! 가이드!	브뚤 끄?! 사야 자디 뚜르 가이드!	
l4_d14_t03	4	대화14	A	3	Berapa hari di Seoul?	서울 며칠?	브라빠 하리 디 세울?		Berapa hari di Seoul?	서울 며칠?	브라빠 하리 디 세울?	
l4_d14_t04	4	대화14	B	4	5 hari. Pengen lihat Hongdae.	5일. 홍대 보고싶어.	리마 하리. 쁭엔 리핫 홍대.	pengen = 원하다 (구어)	5 hari. Nak tengok Hongdae.	5일. 홍대.	리마 하리. 낙 뜽옥 홍대.	nak = 원하다 (말레이, pengen은 인니)
l4_d14_t05	4	대화14	A	5	Hongdae malam, busking, pasti suka.	홍대 밤, 버스킹, 좋아할 듯.	홍대 말람, 버스킹, 빠스띠 수까.		Hongdae malam, busking, mesti suka.	홍대 밤.	홍대 말람, 버스킹, 메스띠 수까.	
l4_d14_t06	4	대화14	B	6	Korean bbq juga harus.	한국 BBQ 도 필수.	코리안 바비큐 주가 하루스.		Korean bbq pun kena.	한식 BBQ 도.	코리안 바비큐 뿐 끄나.	
l4_d14_t07	4	대화14	A	7	Aku traktir all you can eat.	뷔페 한턱.	아꾸 트락띠르 올 유 캔 잇.	traktir = 한턱	Saya belanja all you can eat.	뷔페 한턱.	사야 블란자 올 유 캔 잇.	belanja = 한턱내다 (말레이, traktir는 양쪽)
l4_d14_t08	4	대화14	B	8	Hahaha, deal! Sampai jumpa.	하하, 딜! 봐.	하하하, 딜! 삼빠이 줌빠.		Hahaha, deal! Jumpa lagi.	딜!	하하하, 딜! 줌빠 라기.	
l4_d15_t01	4	대화15	A	1	Andi! Kamu beneran sampai!	안디! 진짜 왔구나!	안디! 까무 브너란 삼빠이!		Aiman! Awak betul-betul sampai!	아이만! 진짜 왔구나!	아이만! 아왁 브뚤 브뚤 삼빠이!	
l4_d15_t02	4	대화15	B	2	Akhirnya! Seoul lebih dingin dari bayangan.	드디어! 서울 상상보다 추워.	아키르냐! 세울 르비 딩인 다리 바양안.	bayangan = 상상	Akhirnya! Seoul lebih sejuk dari bayangan.	드디어! 추워.	아키르냐! 세울 르비 스죽 다리 바양안.	bayangan = 상상
l4_d15_t03	4	대화15	A	3	Aku bawakan jaket cadangan.	잠바 여분 가져왔어.	아꾸 바와깐 자껫 짜당안.	cadangan = 여분	Saya bawakan jaket gantian.	잠바 여분.	사야 바와깐 자껫 간띠안.	gantian = 여분 (말레이, cadangan도 양쪽)
l4_d15_t04	4	대화15	B	4	Wah, sweet banget kamu.	와, 정말 sweet.	와, 스윗 방엣 까무.	sweet = 영어	Wah, sweet gila awak.	와, 정말 sweet.	와, 스윗 길라 아왁.	sweet = 영어
l4_d15_t05	4	대화15	A	5	Mulai dari mana hari ini?	오늘 어디부터?	물라이 다리 마나 하리 이니?		Mula dari mana hari ini?	어디부터?	물라 다리 마나 하리 이니?	
l4_d15_t06	4	대화15	B	6	Kamu yang pilih, aku ikut aja.	네가 골라, 따를게.	까무 양 삘리, 아꾸 이꿋 아자.		Awak yang pilih, saya ikut je.	네가 골라.	아왁 양 삘리, 사야 이꿋 즈.	
l4_d15_t07	4	대화15	A	7	Hangang park, lalu Hongdae.	한강공원, 그 다음 홍대.	한강 빠르크, 랄루 홍대.		Hangang park, kemudian Hongdae.	한강공원, 홍대.	한강 빠르크, 끄무디안 홍대.	
l4_d15_t08	4	대화15	B	8	Lets go, tour guide aku!	가자, 내 가이드!	렛츠 고, 뚜르 가이드 아꾸!		Jom, tour guide saya!	가자, 가이드!	좀, 뚜르 가이드 사야!	jom = 가자 (말레이, lets go는 영어)
l2_d05_t01	2	대화05	A	1	Aku match cowo Korea di Tinder!	Tinder 한남 매치!	아꾸 마쯔 쪼오 꼬레아 디 띤더르!	cowo = 남자 (구어)	Saya match lelaki Korea di Tinder!	Tinder 한남 매치!	사야 마쯔 를라끼 꼬레아 디 띤더르!	lelaki = 남자 (말레이)
l2_d05_t02	2	대화05	B	2	Wah, profil dia gimana?	와, 프로필?	와, 프로필 디아 기마나?		Wah, profil dia macam mana?	와, 프로필?	와, 프로필 디아 마짬 마나?	
l2_d05_t03	2	대화05	A	3	Ganteng, kerja IT, tinggi 180.	잘생기고 IT, 180.	간뜽, 끄르자 아이띠, 띵기 스라뚜스 들라빤 뿔루.		Kacak, kerja IT, tinggi 180.	잘생기고 IT, 180.	까짝, 끄르자 아이띠, 띵기 스라뚜스 라빤 뿔루.	
l2_d05_t04	2	대화05	B	4	Foto banyak?	사진 많아?	포또 바냑?		Foto ramai?	사진 많아?	포또 라마이?	
l2_d05_t05	2	대화05	A	5	5 foto, gym, hiking, sama kucing.	5장, 헬스, 등산, 고양이.	리마 포또, 짐, 하이킹, 사마 꾸찡.	kucing = 고양이	5 foto, gym, hiking, dengan kucing.	5장, 헬스, 등산, 고양이.	리마 포또, 짐, 하이킹, 등안 꾸찡.	kucing = 고양이
l2_d05_t06	2	대화05	B	6	Cowo dengan kucing = green flag.	고양이 남자 = green flag.	쪼오 등안 꾸찡 = 그린 플래그.	green flag = 영어 (좋은 신호)	Lelaki dengan kucing = green flag.	고양이 남자 = green flag.	를라끼 등안 꾸찡 = 그린 플래그.	green flag = 영어
l2_d05_t07	2	대화05	A	7	Bahasa Inggris bagus.	영어 잘해.	바하사 잉그리스 바구스.		Bahasa Inggeris bagus.	영어 잘해.	바하사 잉그리스 바구스.	Inggeris = 영어 (말레이 철자, Inggris는 인니)
l2_d05_t08	2	대화05	B	8	Indonesia juga?	인니어도?	인도네시아 주가?		Bahasa Melayu juga?	말레이어도?	바하사 멀라유 주가?	
l2_d05_t09	2	대화05	A	9	Sedikit, lagi belajar.	조금, 공부 중.	스디낏, 라기 블라자르.		Sikit, tengah belajar.	조금, 공부 중.	시낏, 뜨응아 블라자르.	
l2_d05_t10	2	대화05	B	10	Sweet. Kamu reply gimana?	sweet. 뭐라 답?	스윗. 까무 리플라이 기마나?	reply = 영어	Sweet. Awak reply macam mana?	sweet. 답?	스윗. 아왁 리플라이 마짬 마나?	reply = 영어
l2_d05_t11	2	대화05	A	11	Hi, salam dari Jakarta.	안녕, 자카르타에서.	하이, 살람 다리 자카르타.		Hi, salam dari KL.	안녕, KL.	하이, 살람 다리 께엘.	
l2_d05_t12	2	대화05	B	12	Tunggu jawaban, jangan kepo.	답 기다려, 호들갑 X.	뚱구 자와반, 장안 께뽀.	kepo = 호기심·캐물음 (구어)	Tunggu jawapan, jangan kepoh.	답 기다려.	뚱구 자와빤, 장안 끄뽀.	kepoh = 호기심·캐물음 (말레이, kepo는 인니)
l2_d05_t13	2	대화05	A	13	Susah nahan!	참기 어려워!	수사 나한!	nahan = 참다	Susah tahan!	참기 어려워!	수사 따한!	tahan = 참다
l2_d05_t14	2	대화05	B	14	Iya, semoga jodoh.	응, 인연이길.	이야, 스모가 조도.	semoga = ~기를, jodoh = 인연	Ya, semoga jodoh.	응, 인연이길.	야, 스모가 조도.	semoga = ~기를, jodoh = 인연
l2_d06_t01	2	대화06	A	1	Coach, besok PT jam berapa?	코치, 내일 PT 몇 시?	코치, 베속 피티 잠 브라빠?	PT = personal training	Coach, esok PT pukul berapa?	코치, 내일 PT?	코치, 에속 피티 뿌꿀 브라빠?	PT = personal training
l2_d06_t02	2	대화06	B	2	Jam 7 pagi atau 6 sore?	오전 7시 또는 오후 6시?	잠 뚜주 빠기 아따우 으남 소레?		Pukul 7 pagi atau 6 petang?	오전 7시 / 오후 6시?	뿌꿀 뚜주 빠기 아따우 으남 쁘땅?	
l2_d06_t03	2	대화06	A	3	Pagi. Dada hari ini.	아침. 오늘 가슴.	빠기. 다다 하리 이니.	dada = 가슴	Pagi. Dada hari ini.	아침. 가슴.	빠기. 다다 하리 이니.	dada = 가슴
l2_d06_t04	2	대화06	B	4	Oke, datang siap.	준비하고 와.	오께, 다땅 시압.		Okay, datang sedia.	준비.	오케이, 다땅 스디아.	
l2_d06_t05	2	대화06	A	5	Mau warm-up sendiri dulu?	워밍업 먼저?	마우 웜 업 슨디리 둘루?	warm-up = 영어	Nak warm-up sendiri dulu?	워밍업 먼저?	낙 웜 업 슨디리 둘루?	warm-up = 영어
l2_d06_t06	2	대화06	B	6	Iya, 10 menit cardio + stretching.	10분 카디오 + 스트레칭.	이야, 스뿔루 므닛 카디오 + 스트레칭.		Ya, 10 minit cardio + stretching.	10분 카디오.	야, 스뿔루 미닛 카디오 + 스트레칭.	
l2_d06_t07	2	대화06	A	7	Tadi paha sakit dari squat kemarin.	어제 스쿼트로 허벅지 아파.	따디 빠하 사낏 다리 스쿼트 끄마린.	paha = 허벅지	Tadi peha sakit dari squat semalam.	어제 스쿼트 허벅지.	따디 쁘하 사낏 다리 스쿼트 스말람.	peha = 허벅지 (말레이, paha는 양쪽)
l2_d06_t08	2	대화06	B	8	Wajar. Pakai foam roller sebelum.	당연. foam roller 먼저.	와자르. 빠까이 폼 롤러 스블룸.	foam roller = 영어	Wajar. Pakai foam roller dulu.	당연.	와자르. 빠까이 폼 롤러 둘루.	foam roller = 영어
l2_d06_t09	2	대화06	A	9	Ada di gym?	gym 에 있어?	아다 디 짐?		Ada di gym?	gym 에 있어?	아다 디 짐?	
l2_d06_t10	2	대화06	B	10	Ada, di rak yoga.	응, yoga 선반.	아다, 디 락 요가.	rak = 선반	Ada, di rak yoga.	yoga 선반.	아다, 디 락 요가.	rak = 선반
l2_d06_t11	2	대화06	A	11	Oke, sampai besok.	응, 내일 봐.	오께, 삼빠이 베속.		Okay, jumpa esok.	내일 봐.	오케이, 줌빠 에속.	
l2_d06_t12	2	대화06	B	12	Bawa botol minum besar.	큰 물병.	바와 보똘 미눔 브사르.	botol = 병	Bawa botol minum besar.	큰 물병.	바와 보똘 미눔 브사르.	botol = 병
l2_d06_t13	2	대화06	A	13	Pasti, terima kasih coach.	꼭, 고마워 코치.	빠스띠, 뜨리마 까시 코치.		Mestilah, terima kasih coach.	꼭, 감사.	메스띨라, 뜨리마 까시 코치.	
l2_d06_t14	2	대화06	B	14	Sampai jumpa.	봐.	삼빠이 줌빠.		Jumpa lagi.	봐.	줌빠 라기.	
l2_d07_t01	2	대화07	A	1	Halo, pesanan saya di mana?	안녕, 주문 어디?	할로, 쁘사난 사야 디 마나?	pesanan = 주문	Helo, pesanan saya di mana?	안녕, 주문?	헬로, 쁘사난 사야 디 마나?	pesanan = 주문
l2_d07_t02	2	대화07	B	2	Lagi pickup di restaurant.	식당 픽업 중.	라기 픽업 디 레스또란.	pickup = 영어	Tengah pickup di restoran.	식당 픽업 중.	뜨응아 픽업 디 레스또란.	restoran = 식당 (말레이 철자, restaurant은 영어)
l2_d07_t03	2	대화07	A	3	Berapa lama lagi?	얼마나 더?	브라빠 라마 라기?		Berapa lama lagi?	얼마나?	브라빠 라마 라기?	
l2_d07_t04	2	대화07	B	4	20 menit. Macet.	20분. 막혀.	두아 뿔루 므닛. 마쩻.		20 minit. Sesak.	20분. 막혀.	두아 뿔루 미닛. 스삭.	
l2_d07_t05	2	대화07	A	5	Oke. Kompleks aman, gate 3 ya.	단지 안전, 3번 게이트.	오께. 꼼쁠렉스 아만, 게이트 띠가 야.	kompleks = 단지	Okay. Taman selamat, gate 3 ya.	단지 안전.	오케이. 따만 슬라맛, 게이트 띠가 야.	taman = 단지 (말레이, kompleks는 양쪽)
l2_d07_t06	2	대화07	B	6	Iya, saya tahu.	응, 알아요.	이야, 사야 따후.		Ya, saya tahu.	응, 알아요.	야, 사야 따후.	
l2_d07_t07	2	대화07	A	7	Saya turun sebentar lagi.	잠시 후 내려가요.	사야 뚜룬 스븐따르 라기.	turun = 내려가다	Saya turun sekejap lagi.	잠시 후.	사야 뚜룬 스끄잡 라기.	turun = 내려가다
l2_d07_t08	2	대화07	B	8	Tunggu di lobby.	로비에서 기다리세요.	뚱구 디 로비.		Tunggu di lobi.	로비.	뚱구 디 로비.	
l2_d07_t09	2	대화07	A	9	Pesanan dingin nggak?	음식 식어?	쁘사난 딩인 응각?	dingin = 차가운	Pesanan sejuk tak?	음식 식어?	쁘사난 스죽 딱?	sejuk = 차가운
l2_d07_t10	2	대화07	B	10	Aman, bag thermal.	안전, thermal bag.	아만, 백 떠말.	bag thermal = 영어	Selamat, beg termal.	안전, thermal bag.	슬라맛, 베그 떠말.	beg = 가방 (말레이 철자, bag은 영어)
l2_d07_t11	2	대화07	A	11	Oke, terima kasih.	응, 감사.	오께, 뜨리마 까시.		Okay, terima kasih.	응, 감사.	오케이, 뜨리마 까시.	
l2_d07_t12	2	대화07	B	12	Sebentar lagi sampai.	곧 도착.	스븐따르 라기 삼빠이.		Sekejap lagi sampai.	곧 도착.	스끄잡 라기 삼빠이.	
l2_d07_t13	2	대화07	A	13	Rate 5 stars deh.	5점 줄게.	레이트 리마 스타스 데.	rate = 영어	Rate 5 stars la.	5점.	레이트 리마 스타스 라.	rate = 영어
l2_d07_t14	2	대화07	B	14	Makasih banget!	정말 감사!	마까시 방엣!		Terima kasih sangat!	정말 감사!	뜨리마 까시 상앗!	
l2_d08_t01	2	대화08	A	1	Hi! Profil kamu menarik.	Hi! 프로필 좋네.	하이! 프로필 까무 므나릭.	menarik = 흥미로운	Hi! Profil awak menarik.	Hi! 프로필 좋네.	하이! 프로필 아왁 므나릭.	menarik = 흥미로운
l2_d08_t02	2	대화08	B	2	Hi! Aku Sari.	Hi! 사리.	하이! 아꾸 사리.		Hi! Saya Aina.	Hi! 아이나.	하이! 사야 아이나.	
l2_d08_t03	2	대화08	A	3	Aku Min-jun, dari Korea, kerja Jakarta.	민준, 한국에서, 자카르타 근무.	아꾸 민준, 다리 꼬레아, 끄르자 자카르타.		Saya Min-jun, dari Korea, kerja KL.	민준, 한국에서, KL 근무.	사야 민준, 다리 꼬레아, 끄르자 께엘.	
l2_d08_t04	2	대화08	B	4	Wah, sama Korea! Aku fans K-pop.	와, 한국! 나 K-pop 팬.	와, 사마 꼬레아! 아꾸 팬스 케이팝.		Wah, sama Korea! Saya peminat K-pop.	와, 한국! K-pop 팬.	와, 사마 꼬레아! 사야 쁘미낫 케이팝.	
l2_d08_t05	2	대화08	A	5	Group apa favorit?	어떤 그룹 좋아?	그룹 아빠 파보릿?		Group apa kegemaran?	어떤 그룹?	그룹 아빠 끄그마란?	kegemaran = 좋아하는 것 (말레이)
l2_d08_t06	2	대화08	B	6	BTS, Twice.	BTS, Twice.	베떼에스, 트와이스.		BTS, Twice.	BTS, Twice.	베떼에스, 트와이스.	
l2_d08_t07	2	대화08	A	7	Aku nggak terlalu paham K-pop.	나 잘 몰라.	아꾸 응각 뜨를랄루 빠함 케이팝.		Saya tak begitu faham K-pop.	잘 몰라.	사야 딱 브기뚜 파함 케이팝.	
