row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l5_d21_t08	5	대화21	B	8	Aku mau coba juga!	나도!	아꾸 마우 쪼바 주가!		Saya nak cuba juga!	나도!	사야 낙 쭈바 주가!	
l5_d21_t09	5	대화21	A	9	Kita class bareng minggu depan.	다음 주 같이 수업.	끼따 클래스 바릉 밍구 드빤.		Kita class sama-sama minggu depan.	같이.	끼따 클래스 사마 사마 밍구 드빤.	
l5_d21_t10	5	대화21	B	10	Plus Korean BBQ.	+ 한식 BBQ.	플러스 코리안 바비큐.		Plus Korean BBQ.	+ BBQ.	플러스 코리안 바비큐.	
l5_d21_t11	5	대화21	A	11	Wajib! Pakai daging samgyeopsal.	필수! 삼겹살.	와집! 빠까이 다깅 삼겹살.	samgyeopsal = 한국어	Wajib! Pakai daging samgyeopsal.	삼겹살.	와집! 빠까이 다깅 삼겹살.	samgyeopsal = 한국어
l5_d21_t12	5	대화21	B	12	Aku ngiler!	침 흘려!	아꾸 응일러르!	ngiler = 침 흘리다 (구어)	Saya berliur!	침!	사야 브를리우르!	berliur = 침 흘리다 (말레이, ngiler는 인니 구어)
l5_d22_t01	5	대화22	A	1	Lisa BLACKPINK fan meeting Jakarta!	Lisa BLACKPINK 자카르타 팬미팅!	리사 블랙핑크 팬 미팅 자카르타!		Lisa BLACKPINK fan meeting KL!	Lisa KL!	리사 블랙핑크 팬 미팅 께엘!	
l5_d22_t02	5	대화22	B	2	Beneran?! Kapan?	진짜?! 언제?	브너란?! 까빤?		Betul ke?! Bila?	진짜?!	브뚤 끄?! 빌라?	
l5_d22_t03	5	대화22	A	3	Bulan depan, di ICE BSD.	다음 달, ICE BSD.	불란 드빤, 디 아이스 베에스데.		Bulan depan, di Axiata Arena.	Axiata Arena.	불란 드빤, 디 악시아따 아레나.	Axiata Arena = KL K-pop 명장 (ICE BSD는 자카르타)
l5_d22_t04	5	대화22	B	4	Ticket war pasti.	티켓 전쟁.	띠껫 워르 빠스띠.		Ticket war mestilah.	티켓 전쟁.	띠껫 워르 메스띨라.	
l5_d22_t05	5	대화22	A	5	Open jam 10 pagi besok.	내일 10시 오픈.	오픈 잠 스뿔루 빠기 베속.		Open pukul 10 pagi esok.	내일 10시.	오픈 뿌꿀 스뿔루 빠기 에속.	
l5_d22_t06	5	대화22	B	6	Aku siap 5 device.	5 기기 준비.	아꾸 시압 리마 디바이스.		Saya sedia 5 device.	5 기기.	사야 스디아 리마 디바이스.	
l5_d22_t07	5	대화22	A	7	Backup payment juga.	결제 백업.	백업 페이먼트 주가.	backup payment = 영어	Backup payment juga.	결제 백업.	백업 페이먼트 주가.	backup payment = 영어
l5_d22_t08	5	대화22	B	8	Pakai 3 e-wallet siaga.	전자지갑 3개 대기.	빠까이 띠가 이 월렛 시아가.	siaga = 대기	Pakai 3 e-wallet siap sedia.	전자지갑 대기.	빠까이 띠가 이 월렛 시압 스디아.	siap sedia = 대기 (말레이, siaga는 양쪽)
l5_d22_t09	5	대화22	A	9	Kategori VIP berapa?	VIP 가격?	까떼고리 비아이피 브라빠?		Kategori VIP berapa?	VIP?	까떼고리 비아이피 브라빠?	
l5_d22_t10	5	대화22	B	10	5 juta. Hi-touch + photo.	500만. Hi-touch + 사진.	리마 주따. 하이 터치 + 포또.	hi-touch = K-pop 팬미팅 용어	RM 2500. Hi-touch + photo.	RM 2500.	알엠 두아 리부 리마 라뚜스. 하이 터치 + 포또.	hi-touch = K-pop 팬미팅 용어
l5_d22_t11	5	대화22	A	11	Worth it sekali seumur hidup!	평생 한 번!	워스 잇 스깔리 스우무르 히둡!		Berbaloi sekali seumur hidup!	평생 한 번!	브르발로이 스깔리 스우무르 히둡!	
l5_d22_t12	5	대화22	B	12	Bismillah, semoga dapat!	bismillah, 잘되길!	비스밀라, 스모가 다빳!		Bismillah, semoga dapat!	잘되길!	비스밀라, 스모가 다빳!	
l5_d23_t01	5	대화23	A	1	Aku join coding bootcamp 12 minggu.	12주 코딩 부트캠프.	아꾸 조인 코딩 부트캠프 두아 블라스 밍구.	bootcamp = 영어	Saya join coding bootcamp 12 minggu.	12주 부트캠프.	사야 조인 코딩 부트캠프 두아 블라스 밍구.	bootcamp = 영어
l5_d23_t02	5	대화23	B	2	Wah, full time?	와, 풀타임?	와, 풀 타임?		Wah, full time?	풀타임?	와, 풀 타임?	
l5_d23_t03	5	대화23	A	3	Iya, 9-5 senin sampai jumat.	월~금 9-5.	이야, 슴빌란 리마 스닌 삼빠이 주맛.		Ya, 9-5 Isnin sampai Jumaat.	월~금.	야, 슴빌란 리마 이스닌 삼빠이 주마앗.	
l5_d23_t04	5	대화23	B	4	Belajar apa?	뭐 배워?	블라자르 아빠?		Belajar apa?	뭐?	블라자르 아빠?	
l5_d23_t05	5	대화23	A	5	Full-stack JavaScript, React, Node.	Full-stack JS, React, Node.	풀 스택 자바스크립트, 리액트, 노드.		Full-stack JavaScript, React, Node.	JS, React, Node.	풀 스택 자바스크립트, 리액트, 노드.	
l5_d23_t06	5	대화23	B	6	Susah?	어려워?	수사?		Susah?	어려워?	수사?	
l5_d23_t07	5	대화23	A	7	Otak panas tiap hari.	매일 머리 뜨거워.	오딱 빠나스 띠압 하리.	otak = 뇌	Otak panas tiap hari.	머리 뜨거워.	오딱 빠나스 띠압 하리.	otak = 뇌
l5_d23_t08	5	대화23	B	8	Setelah lulus, kerja apa?	졸업 후 일?	스뜰라 룰루스, 끄르자 아빠?	lulus = 졸업	Selepas tamat, kerja apa?	졸업 후 일?	슬르빠스 따맛, 끄르자 아빠?	tamat = 졸업/완료 (말레이, lulus는 양쪽)
l5_d23_t09	5	대화23	A	9	Junior dev, 8-15 juta gaji.	주니어 개발, 800-1500만 월급.	주니어 데브, 들라빤 리마 블라스 주따 가지.	gaji = 월급	Junior dev, RM 4000-6000 gaji.	주니어 개발 RM 4-6k.	주니어 데브, 알엠 음빳 리부 으남 리부 가지.	gaji = 월급 (8-15 juta IDR ≈ RM 4-6k 환산)
l5_d23_t10	5	대화23	B	10	Mantap! Investasi otak.	좋다! 두뇌 투자.	만땁! 인베스따시 오딱.	investasi = 투자	Best! Pelaburan otak.	두뇌 투자.	베스! 쁠라부란 오딱.	pelaburan = 투자 (말레이, investasi는 양쪽)
l5_d23_t11	5	대화23	B	11	Aku doain semoga lancar.	잘되길 기도.	아꾸 도아인 스모가 란짜르.		Saya doakan semoga lancar.	잘되길.	사야 도아깐 스모가 란짜르.	
l5_d23_t12	5	대화23	A	12	Aamiin, makasih dukungan.	아민, 응원 감사.	아민, 마까시 두꿍안.	dukungan = 응원	Aamiin, terima kasih sokongan.	응원 감사.	아민, 뜨리마 까시 소콩안.	sokongan = 응원 (말레이 철자, dukungan은 인니)
l5_d24_t01	5	대화24	A	1	Pekan Raya Jakarta buka!	자카르타 페어 오픈!	쁘깐 라야 자카르타 부까!	Pekan Raya = 자카르타 연례 박람회	Festival KL Tower buka!	KL Tower 페스티벌!	페스티벌 께엘 타워 부까!	Festival KL Tower = KL 명소 연례 행사 (Pekan Raya는 자카르타 PRJ)
l5_d24_t02	5	대화24	B	2	Kemayoran ya?	Kemayoran?	끄마요란 야?		KLCC ya?	KLCC?	께엘시시 야?	
l5_d24_t03	5	대화24	A	3	Iya, sebulan penuh.	응, 한 달.	이야, 스불란 쁘누.		Ya, sebulan penuh.	한 달.	야, 스불란 쁘누.	
l5_d24_t04	5	대화24	B	4	Live music siapa?	라이브 음악?	라이브 무식 시아빠?		Live music siapa?	음악?	라이브 무직 시아빠?	
l5_d24_t05	5	대화24	A	5	Tulus, NOAH, RAN.	Tulus, NOAH, RAN.	뚤루스, 노아, 란.		Yuna, Faizal Tahir, Search.	Yuna, Faizal Tahir, Search.	유나, 파이살 따히르, 서치.	Yuna·Faizal Tahir·Search = 말레이 가수 (Tulus·NOAH·RAN은 인니)
l5_d24_t06	5	대화24	B	6	Mantap line-up!	라인업 좋다!	만땁 라인 업!		Best line-up!	라인업!	베스 라인 업!	
l5_d24_t07	5	대화24	A	7	Plus kuliner 1000 booth.	음식 1000 부스.	플러스 꿀리네르 스리부 부스.		Plus makanan 1000 booth.	1000 부스.	플러스 마까난 스리부 부스.	
l5_d24_t08	5	대화24	B	8	Wah, makan apa duluan?	뭐 먼저 먹어?	와, 마깐 아빠 둘루안?		Wah, makan apa dulu?	뭐 먼저?	와, 마깐 아빠 둘루?	
l5_d24_t09	5	대화24	A	9	Kerak telor, must-try.	크락 떨로르, 필수.	끄락 뜰로르, 머스트 트라이.	kerak telor = Betawi 음식	Nasi lemak, must-try.	nasi lemak, 필수.	나시 르막, 머스트 트라이.	nasi lemak = 말레이 대표 (kerak telor는 Betawi)
l5_d24_t10	5	대화24	B	10	Pasti. Berapa lama main?	꼭. 얼마나?	빠스띠. 브라빠 라마 마인?		Mestilah. Berapa lama main?	얼마나?	메스띨라. 브라빠 라마 마인?	
l5_d24_t11	5	대화24	A	11	Sampai jam 11 malam.	11시까지.	삼빠이 잠 스블라스 말람.		Sampai pukul 11 malam.	11시까지.	삼빠이 뿌꿀 스블라스 말람.	
l5_d24_t12	5	대화24	B	12	Naik MRT ke Kemayoran ya.	MRT Kemayoran.	나익 엠알띠 끄 끄마요란 야.		Naik MRT ke KLCC ya.	MRT KLCC.	나익 엠알띠 끄 께엘시시 야.	
l6_d45_t01	6	대화45	A	1	Hujan deras lagi.	비 또 강해.	후잔 드라스 라기.		Hujan lebat lagi.	비 또 강해.	후잔 르밧 라기.	
l6_d45_t02	6	대화45	B	2	Aku suka hari kayak gini.	이런 날 좋아.	아꾸 수까 하리 까야 기니.		Saya suka hari macam ni.	이런 날 좋아.	사야 수까 하리 마짬 니.	
l6_d45_t03	6	대화45	A	3	Mau cerita rahasia?	비밀 얘기?	마우 쩨리따 라하시아?		Nak cerita rahsia?	비밀?	낙 쩨리따 라시아?	rahsia = 비밀 (말레이 철자)
l6_d45_t04	6	대화45	B	4	Apa? Aku siap dengar.	뭐? 들을게.	아빠? 아꾸 시압 등아르.		Apa? Saya sedia dengar.	들을게.	아빠? 사야 스디아 등아르.	
l6_d45_t05	6	대화45	A	5	Aku takut kehilangan kamu.	너 잃을까 무서워.	아꾸 따꿋 끄힐랑안 까무.	kehilangan = 잃다	Saya takut hilang awak.	잃을까 무서워.	사야 따꿋 힐랑 아왁.	hilang = 잃다 (말레이, kehilangan은 양쪽)
l6_d45_t06	6	대화45	B	6	Aku selalu di sini, sayang.	항상 여기 있어, 자기.	아꾸 슬랄루 디 시니, 사양.		Saya selalu di sini, sayang.	항상 여기.	사야 슬랄루 디 시니, 사양.	
l6_d45_t07	6	대화45	A	7	Tapi orang berubah, bukan?	근데 사람 변해, 그치?	따삐 오랑 브르우바, 부깐?	berubah = 변하다	Tapi orang berubah, kan?	사람 변해.	따삐 오랑 브르우바, 깐?	berubah = 변하다
l6_d45_t08	6	대화45	B	8	Iya, tapi cinta kita tumbuh.	응, 근데 우리 사랑 자라.	이야, 따삐 친따 끼따 뚬부.	tumbuh = 자라다	Ya, tapi cinta kita membesar.	사랑 자라.	야, 따삐 친따 끼따 음브사르.	membesar = 자라다 (말레이, tumbuh은 양쪽)
l6_d45_t09	6	대화45	A	9	Kamu bijak banget.	너 현명.	까무 비작 방엣.	bijak = 현명한	Awak bijak gila.	현명.	아왁 비작 길라.	bijak = 현명한
l6_d45_t10	6	대화45	B	10	Aku belajar dari kamu.	너에게 배움.	아꾸 블라자르 다리 까무.		Saya belajar dari awak.	너에게 배움.	사야 블라자르 다리 아왁.	
l6_d45_t11	6	대화45	A	11	Peluk aku erat.	꽉 안아.	쁠룩 아꾸 에랏.	erat = 단단히	Peluk saya erat.	꽉 안아.	쁠룩 사야 에랏.	erat = 단단히
l6_d45_t12	6	대화45	B	12	Selalu, sampai pagi.	아침까지.	슬랄루, 삼빠이 빠기.		Selalu, sampai pagi.	아침까지.	슬랄루, 삼빠이 빠기.	
l6_d45_t13	6	대화45	A	13	Hujan jadi soundtrack kita.	비가 우리 OST.	후잔 자디 사운드트랙 끼따.	soundtrack = 영어	Hujan jadi soundtrack kita.	비가 OST.	후잔 자디 사운드트랙 끼따.	soundtrack = 영어
l6_d46_t01	6	대화46	A	1	Aku harus berangkat kerja.	출근해야.	아꾸 하루스 브랑깟 끄르자.		Saya kena pergi kerja.	출근.	사야 끄나 쁘르기 끄르자.	
l6_d46_t02	6	대화46	B	2	Sebentar lagi, peluk dulu.	잠깐, 안고.	스븐따르 라기, 쁠룩 둘루.		Sekejap lagi, peluk dulu.	잠깐.	스끄잡 라기, 쁠룩 둘루.	
l6_d46_t03	6	대화46	A	3	Telat nanti meeting.	회의 늦어.	뜰랏 난띠 미팅.		Lewat nanti meeting.	회의 늦어.	레왓 난띠 미팅.	lewat = 늦다 (말레이)
l6_d46_t04	6	대화46	B	4	Cuma 5 menit.	5분만.	쭈마 리마 므닛.		Cuma 5 minit.	5분만.	쭈마 리마 미닛.	
l6_d46_t05	6	대화46	A	5	Cium dulu deh.	키스 먼저.	찌움 둘루 데.		Cium dulu la.	키스.	찌움 둘루 라.	
l6_d46_t06	6	대화46	B	6	Cium pipi atau bibir?	볼? 입술?	찌움 삐삐 아따우 비비르?	pipi = 볼	Cium pipi atau bibir?	볼? 입술?	찌움 삐삐 아따우 비비르?	pipi = 볼
l6_d46_t07	6	대화46	A	7	Dua-duanya.	둘 다.	두아 두아냐.		Dua-duanya.	둘 다.	두아 두아냐.	
l6_d46_t08	6	대화46	B	8	Hahaha greedy.	하하 욕심.	하하하 그리디.	greedy = 영어	Hahaha tamak.	하하 욕심.	하하하 따막.	tamak = 욕심 (말레이, greedy는 영어)
l6_d46_t09	6	대화46	A	9	Kamu yang spoil aku.	네가 응석.	까무 양 스포일 아꾸.	spoil = 영어	Awak yang manjakan saya.	응석.	아왁 양 만자깐 사야.	manjakan = 응석받다 (말레이, spoil은 영어)
l6_d46_t10	6	대화46	B	10	Tetap jangan telat.	그래도 늦지 마.	뜨땁 장안 뜰랏.		Tetap jangan lewat.	늦지 마.	뜨땁 장안 레왓.	
l6_d46_t11	6	대화46	A	11	Pulang aku bawa bunga.	귀가 시 꽃.	뿔랑 아꾸 바와 붕아.		Balik saya bawa bunga.	꽃.	발릭 사야 바와 붕아.	
l6_d46_t12	6	대화46	B	12	Sweet banget. Hati-hati.	sweet. 조심.	스윗 방엣. 하띠 하띠.		Sweet gila. Hati-hati.	조심.	스윗 길라. 하띠 하띠.	
l6_d46_t13	6	대화46	A	13	I love you.	사랑해.	아이 러브 유.		I love you.	사랑해.	아이 러브 유.	
l6_d47_t01	6	대화47	A	1	Aku ada satu hal belum cerita.	말 안 한 거 하나.	아꾸 아다 사뚜 할 블룸 쩨리따.		Saya ada satu hal belum cerita.	말 안 한 것.	사야 아다 사뚜 할 블룸 쩨리따.	
l6_d47_t02	6	대화47	B	2	Apa, sayang?	뭐, 자기?	아빠, 사양?		Apa, sayang?	뭐?	아빠, 사양?	
l6_d47_t03	6	대화47	A	3	Waktu remaja aku pernah depresi.	청소년기 우울.	왁뚜 르마자 아꾸 쁘르나 데프레시.	remaja = 청소년, depresi = 우울	Waktu remaja saya pernah depresi.	청소년기 우울.	왁뚜 르마자 사야 쁘르나 데프레시.	remaja = 청소년, depresi = 우울
l6_d47_t04	6	대화47	B	4	Aku nggak tahu. Sekarang gimana?	몰랐어. 지금은?	아꾸 응각 따후. 스까랑 기마나?		Saya tak tahu. Sekarang macam mana?	몰랐어.	사야 딱 따후. 스까랑 마짬 마나?	
l6_d47_t05	6	대화47	A	5	Sembuh, tapi sesekali down.	나았지만 가끔 down.	슴부, 따삐 스스깔리 다운.	sembuh = 낫다	Sembuh, tapi sesekali down.	나았지만.	슴부, 따삐 스스깔리 다운.	sembuh = 낫다
l6_d47_t06	6	대화47	B	6	Aku selalu di sini, no judgment.	판단 X, 항상 옆.	아꾸 슬랄루 디 시니, 노 저지먼트.		Saya selalu di sini, no judgment.	판단 X.	사야 슬랄루 디 시니, 노 저지먼트.	
l6_d47_t07	6	대화47	A	7	Makasih, aku merasa aman.	고마워, 안전 느껴.	마까시, 아꾸 므라사 아만.	merasa = 느끼다	Terima kasih, saya rasa selamat.	안전 느껴.	뜨리마 까시, 사야 라사 슬라맛.	rasa = 느끼다 (말레이, merasa는 양쪽), selamat = 안전 (말레이)
l6_d47_t08	6	대화47	B	8	Aku juga mau cerita satu.	나도 하나.	아꾸 주가 마우 쩨리따 사뚜.		Saya pun nak cerita satu.	나도.	사야 뿐 낙 쩨리따 사뚜.	
l6_d47_t09	6	대화47	A	9	Apa?	뭐?	아빠?		Apa?	뭐?	아빠?	
l6_d47_t10	6	대화47	B	10	Aku juga insecure soal body.	나도 몸 insecure.	아꾸 주가 인시큐어 소알 보디.	insecure = 영어, body = 영어	Saya pun insecure pasal badan.	몸 insecure.	사야 뿐 인시큐어 빠살 바단.	insecure = 영어, badan = 몸 (말레이), pasal = ~에 대해 (말레이, soal은 양쪽)
l6_d47_t11	6	대화47	A	11	Kamu sempurna untuk aku.	나에게 완벽.	까무 슴뿌르나 운뚝 아꾸.		Awak sempurna untuk saya.	완벽.	아왁 슴뿌르나 운뚝 사야.	
l6_d47_t12	6	대화47	B	12	Janji jaga rahasia kita?	비밀 지킬래?	잔지 자가 라하시아 끼따?		Janji jaga rahsia kita?	비밀.	잔지 자가 라시아 끼따?	
l6_d47_t13	6	대화47	A	13	Sampai mati.	죽을 때까지.	삼빠이 마띠.		Sampai mati.	죽을 때까지.	삼빠이 마띠.	
l6_d48_t01	6	대화48	A	1	5 tahun rasanya kayak baru kemarin.	5년 어제 같아.	리마 따훈 라사냐 까야 바루 끄마린.		5 tahun rasanya macam baru semalam.	5년 어제 같아.	리마 따훈 라사냐 마짬 바루 스말람.	
l6_d48_t02	6	대화48	B	2	Tapi kita berkembang bareng.	근데 같이 발전.	따삐 끼따 브르끔방 바릉.	berkembang = 발전	Tapi kita berkembang sama-sama.	같이 발전.	따삐 끼따 브르끔방 사마 사마.	berkembang = 발전
l6_d48_t03	6	대화48	A	3	Ingat first date kita?	첫 데이트 기억?	잉앗 퍼스트 데이트 끼따?	ingat = 기억	Ingat first date kita?	첫 데이트 기억?	잉앗 퍼스트 데이트 끼따?	ingat = 기억
l6_d48_t04	6	대화48	B	4	Pasti! Kafe Senopati.	꼭! Senopati 카페.	빠스띠! 까페 스노빠띠.		Mestilah! Cafe Bangsar.	Bangsar 카페.	메스띨라! 까페 방사르.	Bangsar = KL 핫플 (Senopati는 자카르타)
l6_d48_t05	6	대화48	A	5	Aku grogi banget waktu itu.	그때 긴장.	아꾸 그로기 방엣 왁뚜 이뚜.		Saya gementar gila waktu itu.	긴장.	사야 그믄따르 길라 왁뚜 이뚜.	
l6_d48_t06	6	대화48	B	6	Aku tahu, tapi sweet.	알았어, sweet.	아꾸 따후, 따삐 스윗.		Saya tahu, tapi sweet.	알았어, sweet.	사야 따후, 따삐 스윗.	
